ARS,자치구,정류장이름,가격_원per면,경도,위도,승차_일평균,하차_일평균,승하차_일평균,경유노선수,공시지가_원per㎡,거리_시청_km,거리_강남_km,거리_여의도_km,거리_도심최근접_km,POI_total_100m,POI_total_300m,POI_음식_300m,POI_소매_300m,POI_과학·기술_300m,POI_수리·개인_300m,POI_교육_300m,POI_부동산_300m,POI_시설관리·임대_300m,POI_예술·스포츠_300m,POI_보건의료_300m,POI_숙박_300m,POI_total_500m,최근접지하철_거리_m,최근접역_승하차_일평균,교차로수_300m,가로망연장_300m,간선도로연장_300m,교차로수_500m,가로망연장_500m,간선도로연장_500m,간선도로거리_m
23176,강남구,강남구청.강남세무서 [23176],2195200.0,127.0472972241,37.5184307316,2005.0,1056.1,3061.1,7.0,4525000.0,8.11,2.869,10.837,2.869,99.0,566.0,101.0,79.0,123.0,51.0,76.0,39.0,14.0,16.0,67.0,0.0,1383.0,544.1,38360.0,27.0,4932.0,1856.0,82.0,14200.0,3725.0,10.7
23177,강남구,청담동래미안아파트 [23177],2195200.0,127.0429049989,37.5176597984,725.9,887.1,1613.0,7.0,4525000.0,7.88,2.579,10.453,2.579,31.0,1358.0,198.0,173.0,460.0,135.0,145.0,48.0,84.0,30.0,81.0,4.0,2458.0,155.0,53823.0,38.0,5723.0,1697.0,100.0,15142.0,2941.0,6.9
23178,강남구,강남구청역 [23178],2195200.0,127.0409428973,37.518511943,1997.3,876.4,2873.7,5.0,30010000.0,7.69,2.576,10.276,2.576,564.0,1330.0,212.0,189.0,463.0,136.0,102.0,39.0,96.0,29.0,59.0,5.0,3017.0,116.7,53823.0,40.0,5906.0,1610.0,102.0,15346.0,3039.0,11.8
23179,강남구,✈️ 프리마호텔 [23179],955500.0,127.051344,37.524927,,,,,37600000.0,7.943,3.663,11.191,3.663,96.0,734.0,185.0,135.0,158.0,92.0,48.0,53.0,17.0,22.0,18.0,6.0,1606.0,639.8,38360.0,53.0,7151.0,1954.0,118.0,19214.0,8454.0,18.4
23180,강남구,농협앞 [23180],1617000.0,127.0443867144,37.5240778005,743.8,815.9,1559.7,2.0,45170000.0,7.51,3.266,10.576,3.266,230.0,1171.0,256.0,268.0,215.0,171.0,45.0,30.0,76.0,22.0,85.0,3.0,2658.0,498.9,39439.0,50.0,7287.0,2083.0,110.0,17016.0,4810.0,21.7
23182,강남구,청담초등학교앞 [23182],2195200.0,127.045085725,37.5264613268,750.2,1039.5,1789.7,5.0,43090000.0,7.397,3.531,10.646,3.531,153.0,656.0,115.0,196.0,90.0,90.0,26.0,16.0,46.0,14.0,63.0,0.0,2325.0,414.4,39439.0,39.0,6026.0,1661.0,102.0,16807.0,5522.0,21.2
23183,강남구,청담2치안센터 [23183],1004500.0,127.0477909496,37.5229351646,521.7,319.3,840.9,3.0,34600000.0,7.824,3.305,10.874,3.305,187.0,1011.0,186.0,240.0,213.0,131.0,67.0,53.0,57.0,16.0,46.0,2.0,2370.0,629.6,38360.0,54.0,7193.0,2227.0,121.0,17543.0,4210.0,17.1
23186,강남구,진흥아파트청담역 [23186],2195200.0,127.0521305938,37.5190458844,1303.0,1134.1,2437.1,6.0,4465000.0,8.393,3.195,11.261,3.195,26.0,414.0,66.0,88.0,85.0,49.0,38.0,20.0,8.0,17.0,42.0,1.0,1134.0,113.3,38360.0,32.0,5329.0,2209.0,90.0,13927.0,4745.0,5.0
23187,강남구,청담역.경기고교 [23187],2234400.0,127.0564579528,37.5198187578,1256.5,695.8,1952.2,6.0,4438000.0,8.642,3.524,11.64,3.524,63.0,522.0,66.0,92.0,142.0,49.0,42.0,60.0,33.0,14.0,22.0,2.0,1008.0,278.8,38360.0,31.0,5123.0,2136.0,71.0,11370.0,3925.0,6.7
23190,강남구,봉은사.코엑스북문 [23190],2195200.0,127.0588290285,37.5141705618,376.3,139.0,515.3,2.0,33590000.0,9.193,3.296,11.878,3.296,97.0,659.0,186.0,173.0,180.0,18.0,20.0,21.0,27.0,9.0,20.0,5.0,1369.0,125.1,48701.0,18.0,3216.0,1104.0,57.0,9417.0,2135.0,105.4
23193,강남구,봉은사역5번출구.광동한방병원 [23193],1002540.0,127.0621999736,37.514457156,219.6,253.7,473.3,2.0,4438000.0,9.406,3.564,12.173,3.564,82.0,519.0,136.0,67.0,180.0,26.0,26.0,29.0,17.0,18.0,14.0,6.0,1187.0,174.5,48701.0,30.0,4888.0,975.0,79.0,13896.0,4601.0,147.6
23194,강남구,노블발렌티웨딩홀 [23194],901600.0,127.0647588832,37.5148306999,170.4,130.1,300.5,1.0,35450000.0,9.561,3.78,12.395,3.78,87.0,367.0,114.0,50.0,107.0,16.0,18.0,19.0,20.0,15.0,3.0,5.0,732.0,404.1,48701.0,41.0,6724.0,2089.0,78.0,15826.0,7227.0,171.7
23196,강남구,강남경찰서면허시험장 [23196],1117200.0,127.0659088469,37.5098983164,927.0,1384.8,2311.8,15.0,4424000.0,9.977,3.633,12.543,3.633,152.0,537.0,131.0,65.0,226.0,12.0,20.0,26.0,30.0,10.0,9.0,8.0,1261.0,261.5,107333.0,27.0,6363.0,3504.0,59.0,13290.0,7377.0,10.7
23197,강남구,삼성역7번출구 [23197],2195200.0,127.061718,37.51231,3177.9,1086.1,4264.0,16.0,78680000.0,9.521,3.41,12.149,3.41,0.0,604.0,164.0,141.0,203.0,11.0,14.0,11.0,36.0,10.0,9.0,5.0,2158.0,247.9,48701.0,13.0,2710.0,1190.0,66.0,11212.0,3606.0,14.7
23199,강남구,무역센터 [23199],2195200.0,127.0619023166,37.5105781837,958.8,792.9,1751.7,6.0,4314000.0,9.657,3.338,12.184,3.338,133.0,1030.0,203.0,382.0,296.0,28.0,14.0,17.0,58.0,9.0,18.0,5.0,2791.0,221.5,107333.0,16.0,2753.0,2104.0,64.0,10945.0,4085.0,6.5
23200,강남구,강남보건소.강남구립국제교육원 [23200],1127000.0,127.0417754477,37.5154775223,683.3,414.6,1097.9,5.0,3348000.0,7.978,2.32,10.368,2.32,248.0,1327.0,207.0,172.0,504.0,102.0,123.0,49.0,67.0,35.0,65.0,3.0,2597.0,193.6,53823.0,41.0,6174.0,1574.0,104.0,16469.0,2898.0,15.3
23202,강남구,포스코사거리 [23202],2195200.0,127.0563179719,37.5078226593,1295.3,442.0,1737.3,5.0,4438000.0,9.492,2.763,11.731,2.763,530.0,2433.0,354.0,250.0,1194.0,52.0,180.0,139.0,146.0,49.0,55.0,14.0,4959.0,614.3,107333.0,38.0,6223.0,2387.0,68.0,12541.0,4001.0,9.5
23204,강남구,센트럴아이파크.강남구도시관리공단 [23204],2195200.0,127.0520466841,37.5157795361,289.4,823.5,1112.9,4.0,4438000.0,8.619,2.933,11.27,2.933,28.0,322.0,37.0,63.0,58.0,43.0,48.0,25.0,14.0,13.0,18.0,3.0,1102.0,324.9,15985.0,34.0,5039.0,1220.0,81.0,12837.0,3382.0,10.0
23205,강남구,삼성동서광아파트 [23205],2195200.0,127.0424517989,37.5173233382,1508.7,921.2,2429.9,7.0,4465000.0,7.877,2.526,10.415,2.526,60.0,1470.0,227.0,193.0,493.0,138.0,154.0,50.0,92.0,37.0,82.0,4.0,2423.0,106.8,53823.0,40.0,6129.0,1773.0,97.0,14910.0,2996.0,8.2
23206,강남구,강남구청.강남세무서 [23206],2195200.0,127.0476647353,37.5182413732,1133.4,1322.8,2456.2,7.0,4465000.0,8.148,2.872,10.87,2.872,51.0,571.0,100.0,83.0,125.0,49.0,74.0,39.0,16.0,17.0,68.0,0.0,1347.0,516.9,38360.0,22.0,4617.0,1951.0,88.0,14461.0,3746.0,5.6
23207,강남구,✈️ 청담역7번출구 [23207],1176000.0,127.0506188246,37.5176356522,912.0,246.1,1158.1,3.0,25010000.0,8.39,2.99,11.133,2.99,86.0,458.0,73.0,83.0,80.0,59.0,46.0,27.0,12.0,22.0,55.0,1.0,1112.0,307.6,38360.0,34.0,5178.0,2274.0,86.0,13578.0,3934.0,16.9
23208,강남구,센트럴아이파크.강남구도시관리공단 [23208],2195200.0,127.0518696115,37.5153174045,399.0,378.6,777.6,3.0,23400000.0,8.641,2.887,11.257,2.887,37.0,365.0,45.0,75.0,61.0,43.0,60.0,30.0,10.0,15.0,23.0,3.0,1158.0,283.8,15985.0,36.0,5168.0,1215.0,84.0,13009.0,3180.0,17.2
23209,강남구,한별구립어린이집 [23209],901600.0,127.0546026643,37.5102276026,320.4,663.4,983.8,4.0,4438000.0,9.199,2.748,11.548,2.748,141.0,1047.0,312.0,109.0,308.0,75.0,39.0,95.0,53.0,29.0,13.0,14.0,3259.0,329.0,15985.0,37.0,6237.0,1189.0,79.0,12566.0,3177.0,16.7
23210,강남구,삼성중앙역.플래티넘아파트 [23210],2195200.0,127.0515286905,37.512663758,689.6,222.0,911.6,3.0,4438000.0,8.816,2.674,11.25,2.674,95.0,706.0,113.0,97.0,225.0,67.0,63.0,59.0,26.0,26.0,19.0,11.0,1592.0,159.4,15985.0,35.0,5731.0,1012.0,86.0,13152.0,1889.0,157.5
23211,강남구,삼성중앙역.플래티넘아파트 [23211],901600.0,127.0518271312,37.5123779785,227.0,470.6,697.5,3.0,30340000.0,8.856,2.676,11.28,2.676,131.0,747.0,121.0,106.0,232.0,75.0,57.0,68.0,33.0,24.0,21.0,10.0,1644.0,146.2,15985.0,36.0,5817.0,1046.0,85.0,13095.0,1943.0,145.4
23214,강남구,선릉역8번출구.선정릉 [23214],1002540.0,127.0483328457,37.5062014334,1434.0,777.1,2211.2,6.0,24400000.0,9.123,2.049,11.061,2.049,274.0,1629.0,246.0,201.0,633.0,87.0,105.0,104.0,108.0,36.0,100.0,9.0,4744.0,154.5,132268.0,17.0,3772.0,1523.0,57.0,10606.0,2841.0,17.0
23216,강남구,한국토지주택공사앞 [23216],901600.0,127.0432054996,37.5126364282,457.3,497.3,954.6,5.0,23030000.0,8.292,2.14,10.52,2.14,95.0,835.0,140.0,94.0,321.0,51.0,80.0,47.0,47.0,15.0,33.0,7.0,2366.0,214.3,35720.0,35.0,5719.0,602.0,88.0,14434.0,1010.0,18.0
23218,강남구,선릉역 [23218],2195200.0,127.050205,37.505143,1690.5,1293.4,2983.9,8.0,4424000.0,9.322,2.151,11.243,2.151,312.0,2750.0,435.0,274.0,1037.0,147.0,224.0,229.0,182.0,63.0,138.0,21.0,5045.0,127.4,132268.0,18.0,4043.0,1718.0,42.0,10111.0,3120.0,15.8
23219,서초구,✈️ 도곡역2번출구.동부센트레빌[23219],955500.0,127.0565229085,37.4915855937,316.4,429.5,745.9,5.0,3831000.0,10.821,2.647,12.124,2.647,21.0,249.0,41.0,40.0,11.0,19.0,66.0,43.0,3.0,3.0,23.0,0.0,495.0,119.6,28396.0,9.0,2662.0,1505.0,23.0,6518.0,2656.0,9.0
23220,서초구,중대부고 [23220],940800.0,127.0550936879,37.4918872375,1045.7,513.8,1559.5,8.0,2965000.0,10.715,2.516,11.993,2.516,19.0,149.0,23.0,27.0,7.0,12.0,39.0,18.0,2.0,3.0,18.0,0.0,453.0,73.8,28396.0,9.0,2382.0,1540.0,20.0,5858.0,2608.0,10.9
23221,강남구,단대부고.대치아이파크아파트 [23221],2234400.0,127.0537770662,37.4946749575,419.4,769.0,1188.5,8.0,3831000.0,10.402,2.337,11.798,2.337,8.0,325.0,33.0,163.0,11.0,8.0,57.0,9.0,4.0,9.0,30.0,1.0,1333.0,190.2,32086.0,5.0,1716.0,1063.0,23.0,6455.0,2851.0,13.2
23222,강남구,한티역2번출구.한티역3번출구.서울강남고용노동지청 [23222],2195200.0,127.0541425059,37.4964463596,2252.7,1365.5,3618.2,7.0,28000000.0,10.273,2.347,11.78,2.347,216.0,947.0,157.0,258.0,24.0,47.0,296.0,26.0,10.0,46.0,77.0,6.0,1670.0,114.4,32086.0,14.0,3435.0,1148.0,30.0,7836.0,1981.0,28.2
23223,강남구,삼성아파트입구 [23223],2195200.0,127.05956007,37.4981982,1621.5,2329.6,3951.1,7.0,26480000.0,10.45,2.82,12.201,2.82,149.0,858.0,130.0,94.0,31.0,35.0,395.0,39.0,24.0,71.0,34.0,5.0,1766.0,535.7,25295.0,24.0,4713.0,1644.0,58.0,11158.0,2984.0,27.1
23224,강남구,농협대치지점 [23224],1002540.0,127.0611545494,37.4979369667,1907.6,1325.3,3232.9,9.0,23750000.0,10.568,2.96,12.345,2.96,120.0,840.0,140.0,95.0,35.0,35.0,380.0,32.0,23.0,68.0,30.0,2.0,1750.0,428.1,25295.0,27.0,4646.0,1757.0,64.0,10864.0,4080.0,17.7
23226,강남구,대치역1번출구 [23226],2195200.0,127.0614984174,37.4938592964,1231.6,998.4,2230.0,8.0,3831000.0,10.919,3.024,12.48,3.024,112.0,475.0,68.0,87.0,16.0,43.0,142.0,49.0,3.0,15.0,52.0,0.0,725.0,206.7,25295.0,17.0,3740.0,2437.0,34.0,7960.0,4356.0,10.6
23227,강남구,래미안.대치.팰리스 [23227],901600.0,127.0585796232,37.4925595861,656.6,422.7,1079.3,8.0,3831000.0,10.856,2.797,12.269,2.797,132.0,357.0,48.0,56.0,15.0,38.0,98.0,59.0,4.0,6.0,33.0,0.0,634.0,330.1,28396.0,10.0,2528.0,1335.0,28.0,7390.0,3482.0,14.6
23228,서초구,도곡역 [23228],901600.0,127.0565474837,37.4911818874,414.8,474.1,888.9,6.0,27010000.0,10.857,2.661,12.138,2.661,57.0,164.0,33.0,27.0,10.0,13.0,39.0,18.0,2.0,2.0,20.0,0.0,475.0,100.9,28396.0,10.0,3000.0,1484.0,23.0,6395.0,2596.0,12.4
23229,강남구,대치동우성아파트 [23229],901600.0,127.0596110202,37.4925770923,379.1,573.8,952.9,7.0,27010000.0,10.914,2.885,12.356,2.885,108.0,400.0,55.0,63.0,13.0,36.0,134.0,44.0,3.0,9.0,43.0,0.0,654.0,410.1,28396.0,11.0,2779.0,1341.0,32.0,7744.0,4088.0,16.6
23230,강남구,대치역8번출구 [23230],2195200.0,127.0622309495,37.4938624098,775.3,706.6,1481.9,6.0,3831000.0,10.963,3.088,12.543,3.088,198.0,447.0,54.0,83.0,14.0,42.0,139.0,48.0,3.0,14.0,50.0,0.0,697.0,149.6,25295.0,17.0,3634.0,2535.0,31.0,7832.0,4477.0,11.1
23231,강남구,대치역7번출구 [23231],901600.0,127.06408,37.492458,538.1,463.8,1001.9,8.0,3788000.0,11.188,3.275,12.74,3.275,0.0,226.0,30.0,41.0,4.0,15.0,82.0,6.0,1.0,10.0,37.0,0.0,661.0,241.2,25295.0,13.0,3118.0,2434.0,26.0,7235.0,4388.0,11.2
23233,강남구,은마아파트 [23233],2195200.0,127.0628615031,37.4955959062,1840.3,880.9,2721.2,8.0,3831000.0,10.86,3.121,12.55,3.121,10.0,317.0,50.0,54.0,11.0,21.0,115.0,8.0,1.0,17.0,39.0,1.0,1174.0,128.7,25295.0,18.0,3449.0,2372.0,41.0,8285.0,4768.0,11.2
23234,강남구,은마파출소 [23234],2234400.0,127.0615233829,37.4980989737,875.9,843.4,1719.3,4.0,23250000.0,10.578,2.993,12.373,2.993,101.0,849.0,144.0,99.0,37.0,37.0,376.0,33.0,23.0,67.0,30.0,3.0,1735.0,428.4,25295.0,27.0,4635.0,1772.0,65.0,10879.0,4051.0,10.8
23235,강남구,은마아파트 [23235],901600.0,127.0631318417,37.4994819598,697.3,597.6,1294.9,2.0,3831000.0,10.568,3.139,12.479,3.139,244.0,839.0,166.0,139.0,45.0,58.0,308.0,30.0,20.0,44.0,27.0,2.0,1541.0,540.2,25295.0,29.0,4160.0,1482.0,73.0,11326.0,3959.0,12.7
23236,강남구,대치동은마아파트 [23236],901600.0,127.0684549688,37.4989023513,772.9,927.1,1700.1,6.0,3994000.0,10.951,3.606,12.952,3.606,33.0,319.0,67.0,77.0,24.0,40.0,57.0,22.0,4.0,11.0,16.0,1.0,687.0,311.3,5216.0,16.0,2579.0,1925.0,38.0,8350.0,6075.0,8.9
23237,강남구,은마아파트 [23237],901600.0,127.0669737834,37.4957666584,621.0,558.0,1179.0,6.0,4384000.0,11.1,3.482,12.899,3.482,27.0,127.0,37.0,42.0,5.0,9.0,16.0,9.0,0.0,4.0,5.0,0.0,598.0,320.6,25295.0,10.0,1879.0,1879.0,30.0,7271.0,5855.0,10.9
23238,강남구,대치동미도아파트 [23238],901600.0,127.0677076244,37.4956049426,521.3,578.5,1099.8,6.0,3141000.0,11.158,3.548,12.966,3.548,86.0,125.0,35.0,42.0,5.0,9.0,16.0,9.0,0.0,4.0,5.0,0.0,497.0,280.3,5216.0,12.0,2436.0,2436.0,23.0,6592.0,5673.0,16.3
23239,강남구,대치역6번출구.강남구민회관 [23239],901600.0,127.064278,37.492785,556.7,563.9,1120.7,8.0,3788000.0,11.173,3.285,12.748,3.285,0.0,226.0,30.0,41.0,4.0,15.0,82.0,6.0,1.0,10.0,37.0,0.0,606.0,209.6,25295.0,14.0,3158.0,2535.0,25.0,7060.0,4386.0,11.3
23240,강남구,쌍용아파트 [23240],901600.0,127.0693334711,37.4980841758,951.0,651.6,1602.6,6.0,3994000.0,11.07,3.682,13.047,3.682,40.0,214.0,52.0,49.0,12.0,20.0,41.0,16.0,3.0,10.0,10.0,1.0,462.0,192.5,5216.0,15.0,2738.0,2412.0,28.0,7265.0,5928.0,10.6
23243,강남구,강남경찰서.강남운전면허시험장 [23243],901600.0,127.0670284926,37.5097985758,598.4,502.0,1100.4,8.0,3927000.0,10.061,3.721,12.643,3.721,71.0,479.0,105.0,60.0,209.0,9.0,19.0,25.0,28.0,8.0,9.0,7.0,794.0,349.8,107333.0,19.0,5770.0,3106.0,59.0,13210.0,7441.0,16.8
23244,강남구,삼성역 [23244],2195200.0,127.0636868176,37.5071289459,1984.1,558.5,2542.6,7.0,3994000.0,10.025,3.345,12.386,3.345,58.0,702.0,135.0,111.0,258.0,21.0,47.0,34.0,48.0,15.0,23.0,10.0,2812.0,195.2,107333.0,29.0,4908.0,2550.0,71.0,13453.0,6171.0,16.8
23245,강남구,휘문고.대치2동주민센터 [23245],308700.0,127.065214,37.504394,323.7,694.0,1017.7,5.0,3994000.0,10.328,3.396,12.563,3.396,29.0,249.0,37.0,44.0,65.0,10.0,45.0,8.0,23.0,12.0,4.0,1.0,1102.0,524.2,107333.0,29.0,4552.0,1584.0,71.0,13109.0,5195.0,11.3
23246,강남구,래미안하이스턴.대치순복음교회 [23246],2195200.0,127.0638660962,37.4999449909,943.7,742.3,1686.0,3.0,3831000.0,10.578,3.207,12.533,3.207,128.0,670.0,145.0,123.0,37.0,55.0,215.0,27.0,14.0,35.0,18.0,1.0,1467.0,589.8,25295.0,28.0,4092.0,943.0,74.0,11596.0,4333.0,11.4
23247,강남구,대치현대아파트 [23247],2195200.0,127.0600625549,37.5008238066,1056.8,1061.1,2117.9,5.0,3831000.0,10.271,2.882,12.185,2.882,112.0,934.0,142.0,102.0,50.0,39.0,464.0,26.0,19.0,65.0,17.0,10.0,1986.0,755.8,25295.0,38.0,5716.0,1842.0,75.0,13287.0,3753.0,10.5
23249,강남구,휘문중고등학교 [23249],901600.0,127.0614966158,37.5040741974,588.2,1279.2,1867.4,7.0,3082000.0,10.11,3.068,12.245,3.068,42.0,472.0,108.0,58.0,104.0,23.0,100.0,19.0,22.0,15.0,7.0,16.0,2774.0,547.3,107333.0,26.0,4384.0,1084.0,81.0,13898.0,5098.0,5.4
23252,강남구,한티역 [23252],901600.0,127.0521475206,37.4981160997,1406.7,1111.5,2518.2,8.0,3831000.0,10.017,2.166,11.566,2.166,274.0,1189.0,204.0,277.0,43.0,63.0,396.0,51.0,15.0,55.0,78.0,7.0,2101.0,217.4,32086.0,15.0,3577.0,1141.0,33.0,8712.0,2705.0,13.0
23253,강남구,도성초등학교 [23253],901600.0,127.0512135652,37.5001223629,967.2,779.3,1746.5,7.0,23760000.0,9.795,2.098,11.436,2.098,149.0,1158.0,201.0,139.0,87.0,68.0,392.0,124.0,21.0,64.0,49.0,13.0,3188.0,453.8,32086.0,12.0,3158.0,1187.0,37.0,9660.0,2418.0,13.8
23257,강남구,도성초교사거리 [23257],901600.0,127.0516118811,37.5008818613,208.4,156.5,364.9,2.0,2971000.0,9.755,2.144,11.453,2.144,175.0,1067.0,243.0,100.0,84.0,69.0,356.0,80.0,16.0,57.0,42.0,20.0,3866.0,481.8,132268.0,15.0,3565.0,1180.0,40.0,10315.0,2755.0,11.2
23259,강남구,선릉역 [23259],2195200.0,127.050462265,37.5047611955,2728.5,2255.8,4984.3,9.0,3927000.0,9.368,2.156,11.272,2.156,194.0,2787.0,449.0,285.0,1035.0,144.0,239.0,232.0,183.0,62.0,135.0,23.0,5002.0,146.5,132268.0,20.0,4196.0,1739.0,44.0,10270.0,3393.0,9.5
23260,강남구,포스코빌딩 [23260],2195200.0,127.0548888307,37.5060493833,789.3,2542.5,3331.8,9.0,72240000.0,9.538,2.572,11.635,2.572,160.0,2679.0,388.0,248.0,1362.0,72.0,217.0,129.0,175.0,43.0,26.0,19.0,5312.0,552.7,132268.0,25.0,4984.0,2142.0,70.0,13328.0,4483.0,14.1
23261,강남구,대치사거리 [23261],1117200.0,127.058292,37.503405,309.6,538.3,847.9,2.0,3831000.0,9.958,2.776,11.979,2.776,75.0,1539.0,211.0,153.0,543.0,69.0,344.0,51.0,87.0,47.0,10.0,24.0,3937.0,739.0,107333.0,26.0,4960.0,1838.0,69.0,13062.0,4215.0,12.4
23262,강남구,대치동현대아파트 [23262],549780.0,127.0591748622,37.501646012,894.3,929.3,1823.6,5.0,20750000.0,10.151,2.816,12.09,2.816,127.0,812.0,109.0,99.0,60.0,49.0,384.0,26.0,17.0,48.0,6.0,14.0,2847.0,816.6,32086.0,30.0,5174.0,1724.0,75.0,13716.0,3744.0,16.5
23263,강남구,은마아파트입구사거리 [23263],2195200.0,127.0600675492,37.4987273789,2502.1,1693.7,4195.8,7.0,3831000.0,10.438,2.866,12.232,2.866,160.0,933.0,147.0,108.0,34.0,40.0,434.0,39.0,24.0,71.0,32.0,4.0,1808.0,553.6,25295.0,30.0,5192.0,1761.0,62.0,11378.0,3133.0,10.9
23264,강남구,도곡초등학교 [23264],2195200.0,127.0566485239,37.4976896078,862.6,819.8,1682.4,7.0,3831000.0,10.316,2.563,11.963,2.563,109.0,720.0,110.0,70.0,18.0,38.0,342.0,32.0,10.0,51.0,44.0,5.0,2291.0,369.9,32086.0,16.0,4155.0,617.0,48.0,10451.0,3129.0,18.9
23265,강남구,한티역2번출구.서울강남고용노동지청 [23265],2195200.0,127.0539289896,37.4967735576,1223.6,1372.4,2596.0,7.0,3831000.0,10.233,2.326,11.753,2.326,222.0,1053.0,180.0,269.0,27.0,57.0,331.0,37.0,12.0,50.0,83.0,7.0,1766.0,110.5,32086.0,16.0,3749.0,1150.0,32.0,8092.0,2168.0,12.8
23267,강남구,삼정호텔앞 [23267],901600.0,127.0311108359,37.5062420273,58.4,197.8,256.2,1.0,33780000.0,8.162,0.978,9.563,0.978,59.0,1032.0,137.0,134.0,416.0,73.0,53.0,86.0,78.0,20.0,18.0,17.0,2551.0,269.4,23045.0,61.0,7520.0,232.0,156.0,19547.0,828.0,273.1
23268,강남구,차병원 [23268],901600.0,127.0344860558,37.50553234,710.1,824.3,1534.4,4.0,22200000.0,8.4,1.044,9.87,1.044,128.0,887.0,159.0,122.0,313.0,59.0,49.0,47.0,47.0,22.0,57.0,12.0,3059.0,201.5,23045.0,48.0,6290.0,586.0,149.0,18553.0,1278.0,22.9
23271,강남구,스포월드.라움아트센터 [23271],901600.0,127.0389267017,37.5078627567,240.5,780.0,1020.4,3.0,27110000.0,8.437,1.492,10.212,1.492,47.0,848.0,204.0,129.0,278.0,64.0,33.0,50.0,46.0,21.0,15.0,8.0,2466.0,451.0,23045.0,45.0,6496.0,1282.0,131.0,17611.0,2702.0,18.0
23273,강남구,아크로힐스논현 [23273],2195200.0,127.0406479555,37.5091077534,152.5,177.2,329.7,3.0,41600000.0,8.429,1.696,10.342,1.696,110.0,911.0,144.0,128.0,330.0,64.0,76.0,52.0,58.0,24.0,18.0,17.0,2316.0,322.2,35720.0,42.0,5925.0,1061.0,121.0,17168.0,2687.0,161.0
23278,강남구,KT강남지사 [23278],901600.0,127.0419791463,37.5047549674,1274.8,455.8,1730.6,4.0,5560000.0,8.875,1.48,10.536,1.48,88.0,1124.0,286.0,125.0,401.0,55.0,51.0,80.0,64.0,30.0,10.0,22.0,3834.0,551.7,132268.0,38.0,6173.0,1881.0,105.0,16702.0,3987.0,16.2
23279,강남구,KT강남지사 [23279],901600.0,127.0414645036,37.5047578524,393.3,1174.4,1567.7,3.0,33580000.0,8.846,1.441,10.491,1.441,80.0,1044.0,293.0,125.0,332.0,65.0,47.0,59.0,56.0,32.0,11.0,24.0,3689.0,597.0,132268.0,42.0,6505.0,1778.0,102.0,16722.0,3712.0,16.2
23280,강남구,아가방빌딩.하나은행 [23280],2195200.0,127.0387713026,37.5016408218,1320.6,1178.7,2499.3,10.0,62550000.0,8.972,1.07,10.328,1.07,101.0,2146.0,453.0,226.0,906.0,83.0,100.0,132.0,107.0,39.0,51.0,49.0,4161.0,233.3,99874.0,39.0,5787.0,1823.0,111.0,16474.0,4374.0,18.0
23281,서초구,역삼역.GS타워 [23281],2195200.0,127.036766173,37.5015046036,2185.7,1975.5,4161.2,3.0,5560000.0,8.88,0.903,10.159,0.903,657.0,2252.0,443.0,238.0,953.0,86.0,134.0,111.0,118.0,55.0,78.0,36.0,4456.0,101.3,99874.0,49.0,6312.0,1897.0,118.0,16496.0,3082.0,14.6
23290,강남구,강남보건소.강남구립국제교육원 [23290],1117200.0,127.042151467,37.515333228,437.7,735.7,1173.4,5.0,32590000.0,8.013,2.325,10.402,2.325,216.0,1280.0,196.0,164.0,490.0,99.0,114.0,48.0,67.0,34.0,66.0,2.0,2534.0,218.8,53823.0,37.0,5825.0,1474.0,100.0,16221.0,2857.0,16.1
23291,서초구,역삼럭키아파트.역삼월드메르디앙아파트 [23291],901600.0,127.0387194718,37.491838771,1134.3,865.0,1999.3,4.0,4610000.0,9.865,1.19,10.615,1.19,125.0,659.0,130.0,111.0,170.0,66.0,68.0,35.0,28.0,33.0,14.0,4.0,1894.0,892.8,25696.0,33.0,5519.0,1081.0,75.0,12537.0,2574.0,13.6
23294,서초구,뱅뱅사거리.역삼동 [23294],1002540.0,127.033598088,37.4902625053,589.3,934.1,1523.4,4.0,4610000.0,9.778,1.001,10.246,1.001,208.0,1573.0,244.0,197.0,653.0,84.0,120.0,94.0,125.0,28.0,19.0,9.0,3762.0,640.1,77381.0,36.0,5713.0,1519.0,104.0,15415.0,3452.0,13.7
23298,강남구,역삼자이아파트 [23298],1117200.0,127.044319709,37.499810373,542.0,364.8,906.8,3.0,5755000.0,9.432,1.49,10.85,1.49,89.0,670.0,144.0,108.0,218.0,21.0,45.0,58.0,28.0,18.0,19.0,11.0,3063.0,601.9,132268.0,23.0,4238.0,1737.0,66.0,12649.0,4432.0,12.8
23301,강남구,역삼동개나리아파트 [23301],2195200.0,127.047567,37.499583,351.4,410.5,761.9,3.0,23780000.0,9.632,1.771,11.135,1.771,157.0,255.0,18.0,52.0,19.0,25.0,43.0,68.0,5.0,13.0,12.0,0.0,2784.0,522.9,132268.0,8.0,2267.0,1005.0,52.0,10522.0,4165.0,12.5
23305,강남구,대한사회복지회 [23305],1617000.0,127.038818,37.501137,904.2,2081.3,2985.6,11.0,60670000.0,9.02,1.053,10.344,1.053,86.0,2092.0,434.0,216.0,901.0,80.0,96.0,123.0,100.0,42.0,51.0,49.0,4401.0,216.1,99874.0,39.0,5630.0,1787.0,110.0,16314.0,4336.0,14.6
