노선명,정류장ID,서비스ID,정류장명,정류장 순번,위도,경도
1005번 (오송역~반석역),293064473,53060,"종촌초등학교(가락마을6, 7단지)",22,36.5034395,127.2408773
1005번 (오송역~반석역),293064145,51099,다빛초등학교(가온마을3단지),23,36.4995152,127.2425474
1005번 (오송역~반석역),293064262,61021,"가온마을6,9단지",24,36.498607,127.24896
1005번 (오송역~반석역),293064264,61023,다정동커뮤니티센터,25,36.494341,127.248799
1005번 (오송역~반석역),293064370,61046,"가온마을4,7단지",26,36.4915533,127.2494805
1005번 (오송역~반석역),293064361,61041,새뜸마을4단지(가온마을1단지),27,36.4895961,127.2447697
1005번 (오송역~반석역),293064313,61034,"가득초등학교(새뜸마을3,4단지)",28,36.4853374,127.2452246
1005번 (오송역~반석역),293064389,61055,"새뜸마을1,2단지",29,36.4828552,127.2459137
1005번 (오송역~반석역),293064359,51131,새롬중학교(새뜸마을1단지),30,36.4802617,127.2494164
1005번 (오송역~반석역),293064009,51035,첫마을1단지,31,36.48334,127.25863
1005번 (오송역~반석역),293053008,51036,한솔동(첫마을),32,36.4811358,127.2615539
1005번 (오송역~반석역),293055059,51053,세종고속시외버스터미널,33,36.46881,127.2735046
1005번 (오송역~반석역),186004229,43970,반석역,34,36.39155,127.31487
11번 (조치원버스터미널~조치원버스터미널),293064259,11106,조치원버스터미널,1,36.6018992,127.3028932
11번 (조치원버스터미널~조치원버스터미널),293064152,11099,조치원전통시장북측,2,36.6015602,127.2996293
11번 (조치원버스터미널~조치원버스터미널),293001084,11071,조치원역,3,36.60099,127.29713
11번 (조치원버스터미널~조치원버스터미널),293001087,11039,세종우체국,4,36.60296,127.29789
11번 (조치원버스터미널~조치원버스터미널),293001086,11070,세종중학교,5,36.60578,127.29741
11번 (조치원버스터미널~조치원버스터미널),293001082,11034,세종고등학교,6,36.61017,127.2968
11번 (조치원버스터미널~조치원버스터미널),293001067,11030,새주막거리,7,36.61256,127.29455
11번 (조치원버스터미널~조치원버스터미널),293001029,11006,구렁말,8,36.61749,127.28889
11번 (조치원버스터미널~조치원버스터미널),293001021,11049,신안리마을회관,9,36.61655,127.28695
11번 (조치원버스터미널~조치원버스터미널),293001032,11080,중앙요양병원,10,36.614,127.2894
11번 (조치원버스터미널~조치원버스터미널),293001050,11045,신안1리입구,11,36.61353,127.29121
11번 (조치원버스터미널~조치원버스터미널),293001055,11001,고려대학교,12,36.6108381,127.2930928
11번 (조치원버스터미널~조치원버스터미널),293001041,11067,세종여자고등학교입구,13,36.6070144,127.2912647
11번 (조치원버스터미널~조치원버스터미널),293900101,64155,세종시교육청교육원,14,36.6047447,127.2852209
11번 (조치원버스터미널~조치원버스터미널),293900099,64153,엘리프세종(조치원),15,36.6032116,127.2803017
11번 (조치원버스터미널~조치원버스터미널),293900098,64152,조치원우체국,16,36.601868,127.2853443
11번 (조치원버스터미널~조치원버스터미널),293001036,11043,신봉초등학교,17,36.60283,127.28966
11번 (조치원버스터미널~조치원버스터미널),293001042,11011,세종시문화예술회관,18,36.59869,127.29035
11번 (조치원버스터미널~조치원버스터미널),293064502,64023,신흥3리,19,36.5956852,127.2907396
11번 (조치원버스터미널~조치원버스터미널),293001038,11054,신흥주공아파트,20,36.59523,127.28973
11번 (조치원버스터미널~조치원버스터미널),293001020,11036,세종시민체육관,21,36.59468,127.28478
11번 (조치원버스터미널~조치원버스터미널),293064505,64026,조치원 농협,22,36.5928162,127.2869351
11번 (조치원버스터미널~조치원버스터미널),293064507,64028,신흥푸르지오,23,36.5913565,127.2899016
11번 (조치원버스터미널~조치원버스터미널),293001052,11059,자이아파트,24,36.59083,127.29173
11번 (조치원버스터미널~조치원버스터미널),293064083,11097,번암아파트후문,25,36.5876866,127.2920412
11번 (조치원버스터미널~조치원버스터미널),293900004,64056,번암안동네,26,36.5845518,127.2925292
11번 (조치원버스터미널~조치원버스터미널),293001065,11016,번암삼거리,27,36.58365,127.29409
11번 (조치원버스터미널~조치원버스터미널),293001079,11018,번암아파트,28,36.5866993,127.2971748
11번 (조치원버스터미널~조치원버스터미널),293001092,11076,죽림리,29,36.59127,127.29897
11번 (조치원버스터미널~조치원버스터미널),293001093,11090,효성세종병원,30,36.59705,127.29895
11번 (조치원버스터미널~조치원버스터미널),293001090,11063,조치원전통시장,31,36.59898,127.29861
11번 (조치원버스터미널~조치원버스터미널),293064017,11093,조치원역,32,36.6013323,127.2970784
11번 (조치원버스터미널~조치원버스터미널),293064527,2348,조치원전통시장북측,33,36.6013651,127.2996963
11번 (조치원버스터미널~조치원버스터미널),293064260,11107,조치원버스터미널,34,36.6018765,127.3027591
12번 (조치원버스터미널~조치원버스터미널),293064259,11106,조치원버스터미널,1,36.6018992,127.3028932
12번 (조치원버스터미널~조치원버스터미널),293064152,11099,조치원전통시장북측,2,36.6015602,127.2996293
12번 (조치원버스터미널~조치원버스터미널),293001084,11071,조치원역,3,36.60099,127.29713
12번 (조치원버스터미널~조치원버스터미널),293001088,11062,조치원전통시장,4,36.599942,127.29819
12번 (조치원버스터미널~조치원버스터미널),293064035,11096,효성세종병원,5,36.5972495,127.2987069
12번 (조치원버스터미널~조치원버스터미널),293001091,11075,죽림리,6,36.59078,127.29892
12번 (조치원버스터미널~조치원버스터미널),293001089,11014,번암리,7,36.5884,127.29841
12번 (조치원버스터미널~조치원버스터미널),293001078,11017,번암아파트,8,36.58577,127.29582
12번 (조치원버스터미널~조치원버스터미널),293001066,11015,번암삼거리,9,36.58401,127.29416
12번 (조치원버스터미널~조치원버스터미널),293001054,11019,번암아파트후문,10,36.58772,127.29233
12번 (조치원버스터미널~조치원버스터미널),293001053,11058,자이아파트,11,36.59085,127.29192
12번 (조치원버스터미널~조치원버스터미널),293064506,64027,신흥푸르지오,12,36.5915324,127.2899626
12번 (조치원버스터미널~조치원버스터미널),293064504,64025,조치원 농협,13,36.592983,127.2869737
12번 (조치원버스터미널~조치원버스터미널),293001019,11052,세종시민체육관,14,36.59455,127.28477
12번 (조치원버스터미널~조치원버스터미널),293001037,11053,신흥주공아파트,15,36.5951,127.28973
12번 (조치원버스터미널~조치원버스터미널),293064503,64024,신흥3리,16,36.5956318,127.2911254
12번 (조치원버스터미널~조치원버스터미널),293001045,11010,세종시문화예술회관,17,36.598,127.29075
12번 (조치원버스터미널~조치원버스터미널),293001040,11042,신봉초등학교,18,36.60169,127.29016
12번 (조치원버스터미널~조치원버스터미널),293900097,64151,조치원우체국,19,36.6020774,127.2852972
12번 (조치원버스터미널~조치원버스터미널),293900100,64154,엘리프세종(조치원),20,36.6030738,127.2804573
12번 (조치원버스터미널~조치원버스터미널),293001051,11068,세종여자고등학교입구,21,36.6068434,127.2914161
12번 (조치원버스터미널~조치원버스터미널),293001058,11002,고려대학교,22,36.61076,127.29344
12번 (조치원버스터미널~조치원버스터미널),293001049,11046,신안1리입구,23,36.61372,127.29104
12번 (조치원버스터미널~조치원버스터미널),293001033,11079,중앙요양병원,24,36.61411,127.28953
12번 (조치원버스터미널~조치원버스터미널),293001022,11033,신안리마을회관,25,36.61637,127.28719
12번 (조치원버스터미널~조치원버스터미널),293001028,11005,구렁말,26,36.61737,127.28887
12번 (조치원버스터미널~조치원버스터미널),293001068,11029,새주막거리,27,36.61236,127.29459
12번 (조치원버스터미널~조치원버스터미널),293001080,11035,세종고등학교,28,36.61024,127.29666
12번 (조치원버스터미널~조치원버스터미널),293001085,11069,세종중학교,29,36.60591,127.29721
12번 (조치원버스터미널~조치원버스터미널),293064017,11093,조치원역,30,36.6013323,127.2970784
12번 (조치원버스터미널~조치원버스터미널),293064527,2348,조치원전통시장북측,31,36.6013651,127.2996963
12번 (조치원버스터미널~조치원버스터미널),293064260,11107,조치원버스터미널,32,36.6018765,127.3027591
13번 (조치원역~조치원역),293064259,11106,조치원버스터미널,1,36.6018992,127.3028932
13번 (조치원역~조치원역),293064152,11099,조치원전통시장북측,2,36.6015602,127.2996293
13번 (조치원역~조치원역),293001084,11071,조치원역,3,36.60099,127.29713
13번 (조치원역~조치원역),293001087,11039,세종우체국,4,36.60296,127.29789
13번 (조치원역~조치원역),293001086,11070,세종중학교,5,36.60578,127.29741
13번 (조치원역~조치원역),293001082,11034,세종고등학교,6,36.61017,127.2968
13번 (조치원역~조치원역),293001067,11030,새주막거리,7,36.61256,127.29455
13번 (조치원역~조치원역),293001055,11001,고려대학교,8,36.6108381,127.2930928
13번 (조치원역~조치원역),293001041,11067,세종여자고등학교입구,9,36.6070144,127.2912647
13번 (조치원역~조치원역),293001024,11065,세종여자고등학교,10,36.60653,127.28837
13번 (조치원역~조치원역),293001018,11032,서창리,11,36.60526,127.28432
13번 (조치원역~조치원역),293001014,11027,봉산리,12,36.60621,127.28092
13번 (조치원역~조치원역),293001012,11024,봉산1리마을회관,13,36.60694,127.27798
13번 (조치원역~조치원역),293001009,11022,봉산1리,14,36.60484,127.27739
13번 (조치원역~조치원역),293001008,11012,방축골(갑부농원),15,36.60075,127.27606
13번 (조치원역~조치원역),293001019,11052,세종시민체육관,16,36.59455,127.28477
13번 (조치원역~조치원역),293001037,11053,신흥주공아파트,17,36.5951,127.28973
13번 (조치원역~조치원역),293064147,11100,세종시보건소(대동초),18,36.5955851,127.2953796
13번 (조치원역~조치원역),293001097,11092,죽림리,19,36.5966487,127.2958117
13번 (조치원역~조치원역),293001075,11085,조치원역뒤편,20,36.60061,127.29509
13번 (조치원역~조치원역),293001064,11004,세무서 출장민원실,21,36.60607,127.29412
13번 (조치원역~조치원역),293001058,11002,고려대학교,22,36.61076,127.29344
13번 (조치원역~조치원역),293001068,11029,새주막거리,23,36.61236,127.29459
13번 (조치원역~조치원역),293001080,11035,세종고등학교,24,36.61024,127.29666
13번 (조치원역~조치원역),293001085,11069,세종중학교,25,36.60591,127.29721
13번 (조치원역~조치원역),293064017,11093,조치원역,26,36.6013323,127.2970784
13번 (조치원역~조치원역),293064527,2348,조치원전통시장북측,27,36.6013651,127.2996963
13번 (조치원역~조치원역),293064260,11107,조치원버스터미널,28,36.6018765,127.3027591
16번 (은하수공원~조치원역),293064156,31065,은하수공원,1,36.5326753,127.2453565
16번 (은하수공원~조치원역),293064490,64009,수산리교차로,2,36.5378723,127.2340996
16번 (은하수공원~조치원역),293014001,31026,수산리,3,36.5408579,127.2307892
16번 (은하수공원~조치원역),293014002,31027,수산리(방아다리),4,36.54436,127.23691
16번 (은하수공원~조치원역),293014005,31012,눌왕2리,5,36.54346,127.24441
16번 (은하수공원~조치원역),293014006,31008,눌왕2리마을회관,6,36.5442,127.24662
16번 (은하수공원~조치원역),293014009,31013,눌왕2리(푸른농원),7,36.54592,127.24938
16번 (은하수공원~조치원역),293014010,31007,수왕초등학교,8,36.54498,127.25486
16번 (은하수공원~조치원역),293014013,31005,눌왕1리(도덕농장),9,36.54482,127.25815
16번 (은하수공원~조치원역),293064043,31063,눌왕리(새터말),10,36.5453054,127.2623793
16번 (은하수공원~조치원역),293014018,31001,연기산업단지,11,36.54369,127.26673
16번 (은하수공원~조치원역),293900105,64159,연기면행정복지센터,12,36.5435865,127.2697251
16번 (은하수공원~조치원역),293014021,31043,연기면사무소,13,36.5423,127.27405
16번 (은하수공원~조치원역),293014028,31020,연기리,14,36.54431,127.27681
16번 (은하수공원~조치원역),293014038,31018,보통2리,15,36.54869,127.27849
16번 (은하수공원~조치원역),293014036,31017,방공학교,16,36.55202,127.27817
16번 (은하수공원~조치원역),293014033,31015,실광주유소,17,36.55469,127.27737
16번 (은하수공원~조치원역),293016102,36035,대원아파트,18,36.55839,127.27835
16번 (은하수공원~조치원역),293016109,36028,대원아파트후문,19,36.56068,127.28087
16번 (은하수공원~조치원역),293016113,36072,봉암리,20,36.56387,127.28345
16번 (은하수공원~조치원역),293016117,36050,세종교통,21,36.56604,127.28491
16번 (은하수공원~조치원역),293016123,36099,세종장례식장입구,22,36.5700006,127.2877801
16번 (은하수공원~조치원역),293064508,64031,월하리(패션아울렛),23,36.5735137,127.2903054
16번 (은하수공원~조치원역),293016125,36103,월하리(항공학교),24,36.57633,127.29212
16번 (은하수공원~조치원역),293016127,36105,월하리,25,36.57842,127.29276
16번 (은하수공원~조치원역),293001065,11016,번암삼거리,26,36.58365,127.29409
