자치구,정류장이름,ARS,가격_원,가격기준,가격_양면,가격_4면,상품유형,지원포맷,운영시간,야간조명,혼잡도,상세URL,수집일시,면수,가격_원per면
중랑구,한양수자인사가정파크 [07201],07201,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2650,2026-05-31,2.0,662970.0
중랑구,용마폭포공원 [07206],07206,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2281,2026-05-31,2.0,205800.0
중랑구,용마산역 [07208],07208,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1377,2026-05-31,1.0,617400.0
중랑구,묵1동주민센터입구.먹골역 [07214],07214,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2651,2026-05-31,2.0,662970.0
중랑구,면목2동한신아파트 [07218],07218,245000,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/37,2026-05-31,1.0,245000.0
중랑구,면목2동한신아파트 [07219],07219,313600,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/429,2026-05-31,1.0,313600.0
중랑구,면목5동 [07221],07221,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2652,2026-05-31,2.0,379995.0
중랑구,동서그랜드맨션 [07222],07222,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/38,2026-05-31,2.0,205800.0
중랑구,면목복개천 [07226],07226,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2653,2026-05-31,2.0,662970.0
중랑구,면목마젤란아파트 [07234],07234,646800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2847,2026-05-31,2.0,323400.0
중랑구,녹색병원입구 [07237],07237,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2654,2026-05-31,2.0,379995.0
중랑구,면목두산1차.사가정아이파크 [07239],07239,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2655,2026-05-31,2.0,379995.0
중랑구,사가정센트럴아이파크아파트 [07242],07242,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2656,2026-05-31,2.0,379995.0
중랑구,홈플러스면목동점 [07243],07243,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1379,2026-05-31,2.0,578200.0
중랑구,사가정역 [07247],07247,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/990,2026-05-31,2.0,901600.0
중랑구,지하철7호선중화역3번출구 [07253],07253,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1381,2026-05-31,2.0,578200.0
중랑구,쌍용아파트신내테크노타운앞 [07262],07262,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2848,2026-05-31,2.0,210210.0
중랑구,엘지아파트앞 [07263],07263,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2849,2026-05-31,2.0,210210.0
중랑구,중랑구청 [07267],07267,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/991,2026-05-31,2.0,901600.0
중랑구,중랑구청 [07268],07268,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2657,2026-05-31,2.0,379995.0
중랑구,중랑구청사거리 [07273],07273,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1383,2026-05-31,2.0,578200.0
중랑구,신내동성3차아파트 [07275],07275,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1385,2026-05-31,1.0,617400.0
중랑구,신내동성1.2차아파트 [07276],07276,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1387,2026-05-31,1.0,617400.0
중랑구,신내9단지아파트.서울의료원 [07280],07280,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1389,2026-05-31,1.0,617400.0
중랑구,지하철6호선화랑대역 [07294],07294,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1391,2026-05-31,2.0,578200.0
중랑구,봉화산역2번출구 [07296],07296,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1393,2026-05-31,1.0,617400.0
중랑구,새우개마을 [07299],07299,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2658,2026-05-31,2.0,662970.0
중랑구,신내교회.신내데시앙아파트 [07303],07303,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/2253,2026-05-31,2.0,205800.0
중랑구,상봉터미널 [07309],07309,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1395,2026-05-31,2.0,578200.0
중랑구,망우3동주민센터.혜원여중고후문 [07311],07311,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2659,2026-05-31,2.0,662970.0
중랑구,양원역입구 [07332],07332,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1398,2026-05-31,1.0,617400.0
중랑구,면목아남아파트 [07346],07346,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2660,2026-05-31,2.0,379995.0
중랑구,송곡여고양원역 [07355],07355,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2661,2026-05-31,2.0,379995.0
중랑구,묵동교 [07372],07372,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2662,2026-05-31,2.0,379995.0
중랑구,양원역 [07421],07421,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2663,2026-05-31,2.0,662970.0
중랑구,먹골역 [07426],07426,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2664,2026-05-31,2.0,662970.0
중랑구,서울의료원후문 [07433],07433,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2665,2026-05-31,2.0,379995.0
중랑구,신내데시앙아파트후문 [07435],07435,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2254,2026-05-31,1.0,279300.0
중랑구,망우역사문화공원 [07443],07443,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2850,2026-05-31,2.0,210210.0
중랑구,망우역사문화공원 [07444],07444,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2851,2026-05-31,2.0,210210.0
중랑구,신내SKV1센터 [07446],07446,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2666,2026-05-31,2.0,662970.0
중랑구,신내데시앙포레아파트220동앞 [07452],07452,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2667,2026-05-31,2.0,662970.0
중랑구,신내데시앙포레아파트220동앞 [07453],07453,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2852,2026-05-31,2.0,210210.0
중랑구,신내데시앙포레아파트정문앞 [07454],07454,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2280,2026-05-31,1.0,279300.0
중랑구,새솔초등학교입구 [07455],07455,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2252,2026-05-31,2.0,205800.0
중랑구,새솔초등학교 [07456],07456,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2251,2026-05-31,2.0,205800.0
중랑구,중랑경찰서정문.우디안101동앞 [07457],07457,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2282,2026-05-31,1.0,279300.0
중랑구,중랑경찰서정문.우디안101동앞 [07458],07458,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2668,2026-05-31,2.0,379995.0
중랑구,신내우디안아파트107동앞 [07460],07460,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2853,2026-05-31,2.0,210210.0
중랑구,늘푸른근린공원 [07466],07466,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2669,2026-05-31,2.0,662970.0
성북구,숭곡초교입구 [08101],08101,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1942,2026-05-31,2.0,205800.0
강북구,장위동그린빌아파트 [08104],08104,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2854,2026-05-31,2.0,210210.0
강북구,북서울꿈의숲 [08105],08105,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2671,2026-05-31,2.0,662970.0
강북구,장월초등학교 [08106],08106,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1949,2026-05-31,2.0,205800.0
성북구,국민대앞 [08108],08108,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/992,2026-05-31,2.0,901600.0
성북구,국민대학교앞 [08110],08110,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/993,2026-05-31,2.0,901600.0
성북구,청덕초교 [08112],08112,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1400,2026-05-31,2.0,578200.0
성북구,북악중학교 [08113],08113,617400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1402,2026-05-31,2.0,308700.0
성북구,고려대사범대학부속고등학교 [08114],08114,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1403,2026-05-31,2.0,578200.0
성북구,봉국사 [08115],08115,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1934,2026-05-31,1.0,279300.0
성북구,봉국사 [08116],08116,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1936,2026-05-31,2.0,205800.0
성북구,정릉2동주민센터 [08117],08117,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1951,2026-05-31,1.0,279300.0
성북구,정릉2동주민센터 [08118],08118,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1953,2026-05-31,2.0,205800.0
성북구,숭덕초교 [08119],08119,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2672,2026-05-31,2.0,662970.0
성북구,숭덕초교 [08120],08120,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1404,2026-05-31,2.0,578200.0
성북구,정릉길음시장 [08121],08121,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1406,2026-05-31,2.0,578200.0
성북구,정릉길음시장.길음뉴타운9단지 [08122],08122,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/1956,2026-05-31,2.0,205800.0
성북구,돈암동삼성아파트입구 [08123],08123,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1408,2026-05-31,2.0,578200.0
성북구,KT월곡지사 [08128],08128,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1920,2026-05-31,1.0,279300.0
성북구,KT월곡지사 [08129],08129,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1922,2026-05-31,2.0,205800.0
성북구,종암SK아파트 [08130],08130,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1960,2026-05-31,2.0,205800.0
동대문구,월곡역 [08133],08133,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2673,2026-05-31,2.0,662970.0
동대문구,상월곡역 [08136],08136,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1410,2026-05-31,2.0,578200.0
동대문구,월곡중학교 [08137],08137,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1412,2026-05-31,2.0,578200.0
동대문구,월곡중학교 [08138],08138,1099560,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2587,2026-05-31,2.0,549780.0
중랑구,돌곶이역 [08142],08142,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1414,2026-05-31,2.0,578200.0
중랑구,장위동동원베네스트.온누리병원 [08143],08143,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1417,2026-05-31,2.0,578200.0
중랑구,석계역 [08147],08147,940800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/994,2026-05-31,2.0,470400.0
성북구,성가복지병원 [08148],08148,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1419,2026-05-31,2.0,578200.0
성북구,성가복지병원 [08149],08149,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2674,2026-05-31,2.0,662970.0
성북구,종암경찰서 [08150],08150,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2675,2026-05-31,2.0,379995.0
성북구,종암경찰서 [08151],08151,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2676,2026-05-31,2.0,662970.0
성북구,종암동주민센터 [08152],08152,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2677,2026-05-31,2.0,662970.0
성북구,종암동주민센터 [08153],08153,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2515,2026-05-31,2.0,1002540.0
성북구,숭례초교 [08154],08154,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1421,2026-05-31,2.0,578200.0
성북구,숭례초등학교 [08155],08155,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1423,2026-05-31,2.0,578200.0
동대문구,고대앞 [08156],08156,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2678,2026-05-31,2.0,379995.0
동대문구,안암오거리 [08158],08158,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/995,2026-05-31,2.0,901600.0
성북구,대광초교 [08159],08159,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1928,2026-05-31,2.0,205800.0
성북구,정릉4동주민센터.경국사 [08163],08163,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1954,2026-05-31,2.0,205800.0
성북구,정릉우체국앞 [08169],08169,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1425,2026-05-31,2.0,578200.0
성북구,미아초교 [08171],08171,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1427,2026-05-31,2.0,578200.0
성북구,삼선동주민센터 [08176],08176,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1429,2026-05-31,2.0,578200.0
성북구,보문역 [08179],08179,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2679,2026-05-31,2.0,662970.0
성북구,보문동성상 [08181],08181,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/1931,2026-05-31,1.0,279300.0
성북구,보문동성상 [08182],08182,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/1932,2026-05-31,2.0,205800.0
성북구,보문동주민센터 [08184],08184,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2680,2026-05-31,2.0,662970.0
강북구,월계2교.참누리아파트 [08185],08185,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1946,2026-05-31,2.0,205800.0
강북구,월계2교 [08186],08186,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/1944,2026-05-31,2.0,205800.0
강북구,광운초교앞 [08187],08187,646800,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2855,2026-05-31,2.0,323400.0
강북구,광운초교 [08188],08188,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/1924,2026-05-31,2.0,205800.0
중랑구,장삼주유소 [08192],08192,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1947,2026-05-31,2.0,205800.0
중랑구,석관고등학교 [08196],08196,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2681,2026-05-31,2.0,662970.0
중랑구,석관동코오롱아파트 [08197],08197,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1940,2026-05-31,1.0,279300.0
중랑구,석관동코오롱아파트 [08198],08198,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2682,2026-05-31,2.0,662970.0
