ARS,자치구,정류장이름,공시지가_원per㎡,PNU,지번,공시지가_주소,공시연도
24361,송파구,가락2동주민센터 [24361],1987000.0,1171010700101620003,162-3도,서울특별시 송파구 가락동 162-3,2025
24362,송파구,가락2동주민센터 [24362],8232000.0,1171010700101540000,154대,서울특별시 송파구 가락동 154,2025
24364,송파구,문정로데오거리입구 [24364],2173000.0,1171010800101580001,158-1 도,서울특별시 송파구 문정동 158-1,2025
24366,송파구,건너말공원입구 [24366],11540000.0,1171010700101200001,120-1 대,서울특별시 송파구 가락동 120-1,2025
24369,송파구,송파경찰서.오금역 [24369],2364000.0,1171010700100020011,2-11도,서울특별시 송파구 가락동 2-11,2025
24370,송파구,가락동쌍용아파트 [24370],2200000.0,1171010700100430003,43-3도,서울특별시 송파구 가락동 43-3,2025
24371,송파구,가락대림아파트 [24371],2079000.0,1171010700100950003,95-3도,서울특별시 송파구 가락동 95-3,2025
24372,송파구,신가초등학교 [24372],13530000.0,1171010700100480008,48-8대,서울특별시 송파구 가락동 48-8,2025
24376,송파구,포레나송파 [24376],2304000.0,1171011300106570012,657-12 도,서울특별시 송파구 거여동 657-12,2025
24377,송파구,경찰병원.KT가락지사 [24377],20830000.0,1171010700100770004,77-4대,서울특별시 송파구 가락동 77-4,2025
24378,송파구,경찰병원.KT가락지사 [24378],2384000.0,1171010700100590000,59도,서울특별시 송파구 가락동 59,2025
24379,송파구,경찰병원.서울동부고용노동지청 [24379],23380000.0,1171010700100780000,78대,서울특별시 송파구 가락동 78,2025
24380,송파구,가락시장역4번출구.제일오피스텔 [24380],23150000.0,1171010700100990006,99-6대,서울특별시 송파구 가락동 99-6,2025
24381,강동구,위례호반써밋 [24381],6505000.0,4145011600106530000,653대,경기도 하남시 학암동 653,2025
24383,강동구,북위례입구 [24383],2304000.0,1171011300106570012,657-12 도,서울특별시 송파구 거여동 657-12,2025
24384,강동구,위례포레자이 [24384],2304000.0,1171011300106570012,657-12 도,서울특별시 송파구 거여동 657-12,2025
24386,송파구,가락시장.가락몰 [24386],12950000.0,1171010700106000000,600 대,서울특별시 송파구 가락동 600,2025
24387,송파구,가락시장남문 [24387],12950000.0,1171010700106000000,600 대,서울특별시 송파구 가락동 600,2025
24388,송파구,가락시장.헬리오시티 [24388],879400.0,1171010700105090011,509-11 도,서울특별시 송파구 가락동 509-11,2025
24389,송파구,가락시장.헬리오시티 [24389],879400.0,1171010700102820000,282도,서울특별시 송파구 가락동 282,2025
24390,송파구,가락1동주민센터 [24390],879400.0,1171010700102820000,282도,서울특별시 송파구 가락동 282,2025
24391,송파구,서울방이동고분군 [24391],2974000.0,1171011100100170000,17도,서울특별시 송파구 방이동 17,2025
24392,송파구,문정동대우아파트 [24392],8053000.0,1171010800100180000,18대,서울특별시 송파구 문정동 18,2025
24394,강동구,풍납토성서성벽 [24394],712000.0,1171010300104690006,469-6제,서울특별시 송파구 풍납동 469-6,2025
24395,송파구,가락시장동문 [24395],2079000.0,1171010700101720009,172-9도,서울특별시 송파구 가락동 172-9,2025
24396,송파구,몽촌토성역.한성백제역 [24396],2715000.0,1171011100100940003,94-3도,서울특별시 송파구 방이동 94-3,2025
24397,강동구,풍납동강변현대아파트 [24397],6130000.0,1171010300102990001,299-1대,서울특별시 송파구 풍납동 299-1,2025
24403,강동구,거여역7번출구 [24403],1979000.0,1171011300105630021,563-21 도,서울특별시 송파구 거여동 563-21,2025
24404,강동구,거여역6번출구 [24404],1631000.0,1171011300102890009,289-9도,서울특별시 송파구 거여동 289-9,2025
24408,강동구,오륜사거리 [24408],3078000.0,1171011200106170005,617-5 도,서울특별시 송파구 오금동 617-5,2025
24409,강동구,오륜사거리 [24409],2182000.0,1171011200101280006,128-6도,서울특별시 송파구 오금동 128-6,2025
24431,강동구,갑을.미성아파트 [24431],6130000.0,1171010300102140006,214-6대,서울특별시 송파구 풍납동 214-6,2025
24432,송파구,송파배드민턴체육관 [24432],2503000.0,1171010800100020005,2-5철,서울특별시 송파구 문정동 2-5,2025
24434,강동구,풍납중학교앞 [24434],2050000.0,1171010300104470000,447도,서울특별시 송파구 풍납동 447,2025
24435,송파구,복정역3번출구 [24435],793600.0,1171010900106970025,697-25천,서울특별시 송파구 장지동 697-25,2025
24442,송파구,장지역2번출구 [24442],1750000.0,1171010900108410009,841-9 도,서울특별시 송파구 장지동 841-9,2025
24444,송파구,가락시장역5번출구 [24444],13950000.0,1171010700101000000,100 대,서울특별시 송파구 가락동 100,2025
24445,강동구,올림픽대교남단교차로 [24445],5900000.0,1171010300103900000,390학,서울특별시 송파구 풍납동 390,2025
24448,송파구,아이코리아 [24448],1660000.0,1171010900108390003,839-3 도,서울특별시 송파구 장지동 839-3,2025
24452,송파구,송파파인타운8단지.9단지 [24452],1750000.0,1171010900108390005,839-5 도,서울특별시 송파구 장지동 839-5,2025
24453,송파구,송파구립산모건강증진센터 [24453],1750000.0,1171010900108390005,839-5 도,서울특별시 송파구 장지동 839-5,2025
24454,송파구,장지동주민센터앞 [24454],8969000.0,1171010800101140000,114대,서울특별시 송파구 문정동 114,2025
24455,송파구,장지동주민센터.송파파인타운1단지 [24455],8884000.0,1171010800101130000,113대,서울특별시 송파구 문정동 113,2025
24457,송파구,건영아파트앞 [24457],1925000.0,1171010800100720006,72-6 도,서울특별시 송파구 문정동 72-6,2025
24458,송파구,잠실새내역앞 [24458],2607000.0,1171010100100350007,35-7 도,서울특별시 송파구 잠실동 35-7,2025
24459,송파구,가락래미안앞 [24459],2364000.0,1171010700101650002,165-2도,서울특별시 송파구 가락동 165-2,2025
24462,송파구,송파파인타운2단지.구립송파복지센터 [24462],1750000.0,1171010900108390000,839 도,서울특별시 송파구 장지동 839,2025
24463,송파구,송파파인타운3단지.한림예고 [24463],1750000.0,1171010900108390000,839 도,서울특별시 송파구 장지동 839,2025
24464,송파구,송파글마루도서관.버들어린이집 [24464],4539000.0,1171010900108480000,848 대,서울특별시 송파구 장지동 848,2025
24466,송파구,문현고등학교.송파파인타운5단지 [24466],1750000.0,1171010900108390000,839 도,서울특별시 송파구 장지동 839,2025
24467,송파구,문현고등학교 [24467],4490000.0,1171010900108380000,838 학,서울특별시 송파구 장지동 838,2025
24468,강동구,풍납현대아파트 [24468],2558000.0,1171010300104650000,465도,서울특별시 송파구 풍납동 465,2025
24469,송파구,문정3차푸르지오아파트.송파파인타운1단지 [24469],2196000.0,1171010800101140002,114-2도,서울특별시 송파구 문정동 114-2,2025
24472,송파구,가든파이브 [24472],3418000.0,1171010800106270000,627 도,서울특별시 송파구 문정동 627,2025
24475,송파구,장지역가든파이브 [24475],3418000.0,1171010800106270000,627 도,서울특별시 송파구 문정동 627,2025
24476,송파구,장지역가든파이브 [24476],3418000.0,1171010800106270000,627 도,서울특별시 송파구 문정동 627,2025
24478,송파구,가든파이브공구상가 [24478],3418000.0,1171010800106270000,627 도,서울특별시 송파구 문정동 627,2025
24481,송파구,석촌호수서호사거리 [24481],18740000.0,1171010500100010002,1-2대,서울특별시 송파구 석촌동 1-2,2025
24482,송파구,석촌호수서호사거리 [24482],2607000.0,1171010100100480000,48도,서울특별시 송파구 잠실동 48,2025
24483,송파구,미켈란호수가아파트 [24483],20960000.0,1171010500101580007,158-7대,서울특별시 송파구 석촌동 158-7,2025
24484,송파구,미켈란호수가아파트 [24484],2607000.0,1171010100100480000,48도,서울특별시 송파구 잠실동 48,2025
24486,송파구,호수임광아파트 [24486],3177000.0,1171010200100330000,33도,서울특별시 송파구 신천동 33,2025
24489,송파구,문정중학교후문 [24489],2388000.0,1171010800100030003,3-3도,서울특별시 송파구 문정동 3-3,2025
24490,송파구,문정동래미안아파트남문 [24490],12510000.0,1171010800100010000,1 대,서울특별시 송파구 문정동 1,2025
24491,강동구,파크데일아파트입구 [24491],1527000.0,1171011400102020002,202-2도,서울특별시 송파구 마천동 202-2,2025
24496,송파구,송파푸르지오시티.한화오벨리스크 [24496],879400.0,1171010800103050024,305-24 도,서울특별시 송파구 문정동 305-24,2025
24497,송파구,송파푸르지오시티.한화오벨리스크 [24497],879400.0,1171010800103050024,305-24 도,서울특별시 송파구 문정동 305-24,2025
24499,송파구,복정역 [24499],2531000.0,1171010900106110002,611-2답,서울특별시 송파구 장지동 611-2,2025
24510,송파구,잠실4동주민센터.파크리오B상가 [24510],24080000.0,1171010200100200006,20-6 대,서울특별시 송파구 신천동 20-6,2025
24610,송파구,✈️ 잠실더스타파크(장미아파트) [24610],30250000.0,1171010200100070014,7-14대,서울특별시 송파구 신천동 7-14,2025
24611,송파구,✈️ 파크리오아파트 [24611],19380000.0,1171010200100200004,20-4대,서울특별시 송파구 신천동 20-4,2025
24662,송파구,✈️ 잠실새내역(신천역) [24662],21090000.0,1171010100100190009,19-9 대,서울특별시 송파구 잠실동 19-9,2025
24710,강남구,✈️ 종합운동장역 [24710],9238000.0,1171010100100100001,10-1 체,서울특별시 송파구 잠실동 10-1,2025
24715,송파구,✈️ 잠실롯데월드(잠실역) [24715],3203000.0,1171010100100320000,32도,서울특별시 송파구 잠실동 32,2025
24744,강동구,✈️ 선수촌아파트 [24744],2120000.0,1171011100100890028,89-28도,서울특별시 송파구 방이동 89-28,2025
24745,강동구,✈️ 선수촌아파트 [24745],2120000.0,1171011100100890028,89-28도,서울특별시 송파구 방이동 89-28,2025
25113,강동구,상일동산.롯데캐슬베네루체 [25113],2460000.0,1174010300101680000,168도,서울특별시 강동구 상일동 168,2025
25114,강동구,상일동산.롯데캐슬베네루체 [25114],2460000.0,1174010300105140003,514-3 도,서울특별시 강동구 상일동 514-3,2025
25115,강동구,상일근린공원 [25115],2460000.0,1174010300101680000,168도,서울특별시 강동구 상일동 168,2025
25116,강동구,상일근린공원 [25116],2460000.0,1174010300105140003,514-3 도,서울특별시 강동구 상일동 514-3,2025
25117,강동구,GS강동자이아파트.둔촌동프라자아파트 [25117],2234000.0,1174010500101760003,176-3 도,서울특별시 강동구 길동 176-3,2025
25118,강동구,둔촌동프라자아파트.GS강동자이아파트 [25118],2234000.0,1174010500101760003,176-3 도,서울특별시 강동구 길동 176-3,2025
25122,강동구,둔촌2동주민센터.서울양병원 [25122],9598000.0,1174010600100640000,64대,서울특별시 강동구 둔촌동 64,2025
25124,강동구,길동사거리.강동세무서 [25124],14430000.0,1174010800103790000,379대,서울특별시 강동구 성내동 379,2025
25125,강동구,강동역1번출구.동신중학교 [25125],5362000.0,1174010800101600052,160-52 도,서울특별시 강동구 성내동 160-52,2025
25126,강동구,강동역(동신중학교) [25126],12230000.0,1174010800101620014,162-14대,서울특별시 강동구 성내동 162-14,2025
25133,강동구,상일동역1번출구 [25133],3438000.0,1174010200102990000,299도,서울특별시 강동구 고덕동 299,2025
25134,강동구,상일동역8번출구 [25134],2460000.0,1174010300105190003,519-3 도,서울특별시 강동구 상일동 519-3,2025
25135,강동구,고덕그라시움 [25135],3438000.0,1174010200106930004,693-4 도,서울특별시 강동구 고덕동 693-4,2025
25136,강동구,고덕그라시움 [25136],221500.0,1174010300101450006,145-6전,서울특별시 강동구 상일동 145-6,2025
25137,강동구,고덕평생학습관.온조대왕체육관 [25137],3438000.0,1174010200102990000,299도,서울특별시 강동구 고덕동 299,2025
25139,강동구,고덕역 [25139],2460000.0,1174010200103140000,314도,서울특별시 강동구 고덕동 314,2025
25140,강동구,고덕역 [25140],4214000.0,1174010100100460005,46-5잡,서울특별시 강동구 명일동 46-5,2025
25141,강동구,배재중고등학교 [25141],9434000.0,1174010200103130001,313-1 학,서울특별시 강동구 고덕동 313-1,2025
25142,강동구,배재중고등학교 [25142],10350000.0,1174010100100150000,15대,서울특별시 강동구 명일동 15,2025
25143,강동구,서울장애인종합복지관 [25143],2460000.0,1174010100200130001,산13-1도,서울특별시 강동구 명일동 산 13-1,2025
25145,강동구,서울시동부기술교육원 [25145],1927000.0,1174010700103700005,370-5도,서울특별시 강동구 암사동 370-5,2025
25147,강동구,암사3동주민센터(강동롯데캐슬퍼스트) [25147],10410000.0,1174010700104140002,414-2 대,서울특별시 강동구 암사동 414-2,2025
25148,강동구,암사3동주민센터프라이어팰리스 [25148],10310000.0,1174010700104130000,413 대,서울특별시 강동구 암사동 413,2025
25149,강동구,강일중선사고.양지종합시장 [25149],9026000.0,1174010700104510013,451-13대,서울특별시 강동구 암사동 451-13,2025
25150,강동구,강일중선사고.양지종합시장 [25150],2971000.0,1174010700105300002,530-2도,서울특별시 강동구 암사동 530-2,2025
25151,강동구,신암중학교 [25151],2971000.0,1174010700105280001,528-1도,서울특별시 강동구 암사동 528-1,2025
25152,강동구,신암중학교 [25152],2971000.0,1174010700105280001,528-1도,서울특별시 강동구 암사동 528-1,2025
25155,강동구,암사역선사현대아파트 [25155],14630000.0,1174010700105020019,502-19대,서울특별시 강동구 암사동 502-19,2025
