ARS,자치구,정류장이름,경도,위도
13158,서대문구,동신병원 [13158],126.9360098808,37.5808305209
13159,서대문구,기업은행홍은동지점 [13159],126.9362856888,37.5826619393
13160,서대문구,정원여중 [13160],126.9349879316,37.5862495334
13161,서대문구,정원여중 [13161],126.9352599978,37.5876617984
13162,서대문구,홍은현대아파트 [13162],126.9364277763,37.5886491136
13171,서대문구,유원하나아파트 [13171],126.9520650666,37.5957428014
13172,서대문구,홍지문.옥천암 [13172],126.9565922341,37.5965724145
13173,서대문구,홍지문 [13173],126.956263,37.59691
13175,마포구,북가좌2동주민센터 [13175],126.9114608746,37.5802996548
13176,마포구,KT가좌지사 [13176],126.9131368767,37.5820367519
13182,마포구,모래내삼거리 [13182],126.9132772911,37.5707856905
13183,마포구,DMC래미안e.편한세상2.4단지 [13183],126.9109918398,37.576740896
13185,마포구,북가좌삼호.가재울아이파크아파트 [13185],126.9133099754,37.5752684365
13195,서대문구,명지대 [13195],126.9242905927,37.5798843005
13203,서대문구,홍남교 [13203],126.927497,37.576642
13204,서대문구,연가교 [13204],126.922182071,37.5725614324
13220,서대문구,명지전문대.충암중고등학교 [13220],126.9235951233,37.5846658745
13232,서대문구,연가초교삼성아파트앞 [13232],126.9172942879,37.5791189521
13241,마포구,북가좌한양아파트앞 [13241],126.9085188895,37.5764898997
13250,서대문구,독립문역 [13250],126.9564326063,37.5754192746
13253,종로구,✈️ 충정로역 [13253],126.9642110489,37.5597212618
13256,서대문구,연가교 [13256],126.9221469551,37.5728168589
13260,서대문구,서대문종합사회복지관 [13260],126.9200245273,37.5712597156
13261,서대문구,서대문종합사회복지관 [13261],126.9201437133,37.5709633371
13262,서대문구,홍남교백련시장입구 [13262],126.9251839684,37.5752855695
13264,마포구,북가좌초교사거리 [13264],126.910333,37.578365
13270,종로구,독립문공원.극동아파트 [13270],126.9593190984,37.5718528892
13331,마포구,DMC래미안e-편한세상3단지 [13331],126.9070551106,37.5750474159
14101,마포구,마포구청.성산자동차검사소 [14101],126.9024231067,37.5649538546
14103,마포구,마포농수산물시장.월드컵공원 [14103],126.8974542618,37.5661067292
14104,마포구,월드컵경기장남측.월드컵공원 [14104],126.8963261593,37.5666679881
14105,마포구,월드컵경기장서측.문화비축기지 [14105],126.895467768,37.569236499
14106,마포구,월드컵경기장서측.문화비축기지 [14106],126.894294,37.568726
14107,마포구,월드컵파크3단지.난지천공원 [14107],126.8879570409,37.5733547348
14108,마포구,월드컵파크3단지난지천공원 [14108],126.8884623272,37.5723190695
14109,마포구,서부면허시험장 [14109],126.880437164,37.5778826192
14110,마포구,서부면허시험장 [14110],126.8803980947,37.5775610281
14111,마포구,DMC첨단산업센터 [14111],126.8851878625,37.5853442979
14115,마포구,월드컵공원입구.문화비축기지입구 [14115],126.892748,37.568523
14116,마포구,월드컵파크3단지정문 [14116],126.889228,37.573822
14117,마포구,월드컵파크2단지.에스플렉스센터 [14117],126.890647,37.575267
14119,마포구,합정역 [14119],126.9143006049,37.5485905004
14132,용산구,마포역 [14132],126.9457368286,37.5397090071
14134,용산구,공덕역10번출구 [14134],126.9528746311,37.5419401801
14142,용산구,공덕시장 [14142],126.9541479054,37.544351852
14143,용산구,신덕성결교회 [14143],126.9566906448,37.5459410072
14149,용산구,공덕오거리 [14149],126.9531626402,37.5430732748
14150,용산구,공덕오거리 [14150],126.9533323949,37.5427512615
14153,용산구,공덕역 [14153],126.951631774,37.5434939017
14158,마포구,성산2동주민센터 [14158],126.9083263491,37.5677928213
14161,마포구,성산119안전센터 [14161],126.9037125673,37.569712828
14162,마포구,성산아파트 [14162],126.9014985417,37.571597138
14163,마포구,성산아파트 [14163],126.9014134049,37.5714611354
14166,마포구,상암초등학교 [14166],126.8934221518,37.5763917144
14169,서대문구,신촌로터리 [14169],126.9372675673,37.5535240112
14170,서대문구,서강대학교 [14170],126.93797,37.5511
14172,용산구,광성중고등학교 [14172],126.9386715493,37.5493548145
14174,용산구,대흥역 [14174],126.9409887457,37.5481067455
14186,마포구,성산2교 [14186],126.9132054677,37.5638632409
14188,마포구,성미약수터 [14188],126.9140662478,37.5624635723
14195,마포구,마포구청역 [14195],126.9024722199,37.5624588168
14196,마포구,마포중앙도서관 [14196],126.9067285152,37.5636762812
14197,마포구,마포중앙도서관 [14197],126.907457,37.564253
14198,마포구,성산2교 [14198],126.9135548771,37.56566824
14199,마포구,성산2교 [14199],126.9126441333,37.5656929458
14200,서대문구,광흥창역.서강동주민센터 [14200],126.9319142889,37.5482784766
14203,서대문구,창전현대홈타운 [14203],126.932199547,37.5507124982
14204,서대문구,신촌로터리 [14204],126.9345617,37.5538899564
14205,서대문구,신촌로터리 [14205],126.9356825619,37.5540511998
14207,서대문구,이화여대입구 [14207],126.9447874756,37.5564896634
14211,용산구,대흥교회 [14211],126.9460582466,37.5537887705
14212,용산구,서강대후문.마포아트센터 [14212],126.9439464603,37.5504951872
14218,마포구,홀트아동복지회 [14218],126.9121780839,37.5490106533
14219,마포구,합정역 [14219],126.9156095164,37.5510604429
14224,마포구,홍대입구역 [14224],126.9230438058,37.5565612263
14225,마포구,홍대입구역 [14225] 디지털,126.923813304,37.556651825
14239,용산구,한국출판콘텐츠센터 [14239],126.9354090177,37.5446547963
14241,용산구,용강동주민센터 [14241],126.9411793777,37.5417099622
14244,마포구,메세나폴리스 [14244],126.9129324905,37.5509477452
14245,마포구,마포한강푸르지오 [14245],126.912592,37.550787
14248,마포구,기업은행서교동지점(최규하대통령가옥) [14248],126.9114638988,37.5547915422
14251,마포구,망원시장.망원동월드컵시장입구 [14251],126.9089432755,37.5575911259
14252,마포구,마포구청역입구 [14252],126.906364689,37.5604275533
14253,마포구,마포구청역입구 [14253],126.9057249395,37.5605946475
14271,마포구,월드컵파크7단지 [14271],126.8784199476,37.5811497135
14273,마포구,월드컵경기장북측 [14273],126.8994695568,37.5728554605
14286,마포구,상암DMC홍보관.YTN [14286],126.891323,37.577985
14287,마포구,✈️ 상암 DMC [14287],126.8912875667,37.5774605863
14289,마포구,월드컵파크5단지 [14289],126.8865178403,37.5803332786
14290,마포구,상암DMC입구 [14290],126.8826124496,37.5834310105
14291,마포구,상암고등학교 [14291],126.8841995172,37.5819239214
14292,마포구,월드컵파크3단지후문 [14292],126.889762,37.571242
14295,마포구,월드컵파크4단지후문.JTBC [14295],126.8898953585,37.5773614776
14296,마포구,디지털미디어시티역2번출구 [14296],126.8996741287,37.5752078233
14307,마포구,누리꿈스퀘어.MBC [14307],126.889637,37.578988
14311,마포구,한강밤섬자이아파트 [14311],126.9277294722,37.5455492751
14312,서대문구,서강해모로아파트 [14312],126.9294970623,37.5456864091
14316,마포구,월드컵경기장북측 [14316],126.8979917064,37.5737580172
14332,마포구,월드컵공원입구.문화비축기지입구 [14332],126.892749,37.568177
14334,마포구,월드컵파크9.10.11.12단지 [14334],126.878833,37.58533
14335,마포구,월드컵파크9.10.11.12단지 [14335],126.8799671809,37.5843953147
14336,용산구,용마루고개.브라운스톤공덕아파트 [14336],126.9568297914,37.541133045
14337,마포구,하늘초등학교 [14337],126.879658,37.585322
14339,마포구,월드컵파크11.12단지 [14339],126.8808993224,37.5862704288
14340,마포구,수색교 [14340],126.8839820122,37.5872149306
14344,마포구,디지털미디어시티역3번출구A [14344],126.9007797653,37.5755263424
14349,마포구,중동현대아파트 [14349],126.9072883544,37.5714636428
14350,마포구,가좌행복주택.건영월드컵아파트 [14350],126.9121016153,37.5694513482
14352,마포구,월드컵아이파크 [14352],126.9136074112,37.5667337059
14355,마포구,DMC첨단산업센터 [14355],126.886622684,37.5836187524
14358,마포구,공항철도디지털미디어시티역 [14358],126.8990065446,37.5766983835
14537,마포구,청원빌딩 [14537],126.9181649687,37.5584151692
14563,마포구,마포구청.마포구청역 [14563],126.9009458973,37.5657503917
14601,마포구,MBC [14601],126.8917373023,37.5796281217
14628,마포구,YTN뉴스퀘어.CJENT [14628],126.891577,37.579007
14803,용산구,✈️ 마포역 [14803],126.9471087481,37.5407404838
14828,마포구,✈️ 월드컵아파트5단지 [14828],126.8864768914,37.5808473373
14829,마포구,✈️ 월드컵5단지 [14829],126.8864066988,37.58047561
14835,마포구,합정역 [14835],126.9147926148,37.5498487849
14863,마포구,홍대입구역 [14863],126.9232162658,37.5566897307
14895,마포구,합정역 [14895],126.9149513563,37.5505859949
14951,마포구,KBS미디어센터 [14951],126.8912678163,37.5762495025
14989,서대문구,신촌역 [14989],126.9358956814,37.5542870566
14990,서대문구,신촌역 [14990],126.9356255921,37.5544909027
14991,서대문구,신촌농협.하나로마트 [14991],126.9332008127,37.5561881182
14992,서대문구,기업은행.신촌연세병원 [14992],126.9334875964,37.5531660102
15103,양천구,목동3단지 [15103],126.8699099401,37.5343243418
15104,양천구,영도초등학교 [15104],126.8705188382,37.5355559091
15105,양천구,신목중학교.목동2단지후문 [15105],126.8735523348,37.5381652606
15106,영등포구,목동2단지 [15106],126.8779874254,37.5365999339
15107,양천구,목동3단지 [15107],126.875742,37.534747
15111,양천구,목동사거리 [15111],126.8638355299,37.5332695189
15112,양천구,영도중.강서고입구.기아양서대리점 [15112],126.8636220426,37.5361735073
15117,영등포구,신목동역2번출구 [15117],126.8823418211,37.5438547597
15118,영등포구,신목동역1번출구 [15118],126.882068981,37.5439220697
15126,강서구,목동2차성원아파트 [15126],126.8631752063,37.5422950368
15127,강서구,목3동주민센터.현대아이파크.실로암안과 [15127],126.8624010187,37.5448325228
15128,강서구,목3동시장.강서도서관 [15128],126.8639369391,37.5496948079
15140,영등포구,월촌초등학교 [15140],126.8770703252,37.5411875533
15141,양천구,월촌초등학교 [15141],126.8753672844,37.5405030314
15142,영등포구,목원초등학교.서울지방식품의약품안전청 [15142],126.8811364216,37.5425325465
15143,양천구,용왕산 [15143],126.874232426,37.5391300565
15148,영등포구,월촌중학교 [15148],126.8816710436,37.5379123848
15151,양천구,목동5단지C상가.목동운동장북문 [15151],126.8774929435,37.5328197258
15152,영등포구,파리공원 [15152],126.8783257944,37.5346216632
15153,영등포구,목동5단지B상가.목5동주민센터 [15153],126.8813067124,37.5357698917
15154,영등포구,목동이대병원.목동6단지앞 [15154],126.8844278116,37.53684743
15157,양천구,오목교역 [15157],126.8763828695,37.5250698135
15160,양천구,목동역.홍익병원 [15160],126.8644323939,37.5273814301
15161,양천구,CBS방송국 [15161],126.8741491329,37.5280972176
15164,양천구,목운초등학교.목운중학교 [15164],126.8733948469,37.5261261893
15166,양천구,목동7단지.종로학원 [15166],126.8687626438,37.5256721661
15167,양천구,목동대학학원 [15167],126.873313,37.524957
15168,양천구,오목교역.동신한방병원 [15168],126.8768222179,37.524448727
15169,양천구,갈산초등학교정문 [15169],126.8704857561,37.5128049409
15175,양천구,목동14단지상가 [15175],126.8718895902,37.514708147
15177,양천구,현대아파트정문 [15177],126.8782362614,37.5207879158
15181,양천구,목동14단지C상가앞 [15181],126.8741755588,37.5140461143
15182,양천구,목일중학교 [15182],126.8739267611,37.5140188189
15183,양천구,목동13단지 [15183],126.8693990705,37.5142684329
15184,양천구,목동14단지 [15184],126.8695819439,37.5147422125
15187,양천구,목동12.13단지사잇길 [15187],126.8632703412,37.5132321011
15191,양천구,목동14단지관리사무소앞 [15191],126.8716908326,37.5147961876
15192,양천구,양천구청역 [15192],126.865327879,37.5125666892
15193,양천구,양천공원 [15193],126.869642,37.517872
15194,양천구,양천구청 [15194],126.86703,37.516543
15195,양천구,양천구민체육센터.양천일자리센터 [15195],126.8642387934,37.5155435776
15196,양천구,목동12단지 [15196],126.8603283424,37.5141819623
15197,양천구,갈산초등학교정문 [15197],126.8701085117,37.5128276097
15198,양천구,갈산초등학교후문 [15198],126.8687090062,37.5110893778
15201,양천구,은정초등학교 [15201],126.8671059902,37.5100942816
15203,양천구,목동우성아파트 [15203],126.8642093283,37.5084511066
15206,양천구,봉영여중.목동고 [15206],126.8614268774,37.5073907618
15211,양천구,신정사거리 [15211],126.8515143857,37.5218864223
15212,양천구,신정네거리.신정119안전센터 [15212],126.8507300915,37.5220233018
15213,양천구,동방아파트 [15213],126.8463249183,37.5218824877
15214,양천구,동방아파트.신월종합사회복지관 [15214],126.8462896508,37.5214264859
15216,양천구,신곡시장.금빛새마을금고 [15216],126.8438198804,37.5192849388
15217,양천구,신한은행신월동지점 [15217],126.8416025861,37.5180186395
15218,양천구,신한은행신월동지점 [15218],126.8418635354,37.5178279621
15221,양천구,강서초등학교 [15221],126.8419309679,37.5218776213
15223,양천구,신월동남부주유소 [15223],126.8385850656,37.5193930878
