ARS,자치구,정류장이름,교차로수_300m,가로망연장_300m,간선도로연장_300m,교차로수_500m,가로망연장_500m,간선도로연장_500m,간선도로거리_m
23842,강남구,✈️ 신사동 [23842],51,8443.0,3693.0,135,20971.0,8168.0,17.6
23843,강남구,✈️ 신사동미성아파트 [23843],52,6324.0,1863.0,111,20080.0,9176.0,12.3
23844,강남구,✈️ 리베라호텔 [23844],37,7185.0,4427.0,93,15946.0,8318.0,17.2
23848,강남구,✈️ 압구정역 [23848],45,6016.0,2669.0,88,15682.0,6802.0,10.2
23920,서초구,양재역.종합복지관 [23920],75,8972.0,3442.0,155,18875.0,5606.0,6.7
23921,서초구,양재역5번출구 [23921],77,8973.0,3234.0,157,19074.0,5701.0,18.3
24005,송파구,석촌역 [24005],85,10191.0,1848.0,179,22479.0,3584.0,9.8
24007,송파구,송파역 [24007],46,5841.0,1859.0,133,17639.0,5681.0,11.5
24009,송파구,가락시장.가락시장역 [24009],31,4679.0,1956.0,88,12482.0,4764.0,7.5
24011,송파구,문정로데오거리입구 [24011],33,4960.0,1893.0,102,13777.0,3124.0,12.7
24012,송파구,문정로데오거리입구 [24012],29,4638.0,1929.0,102,13280.0,3716.0,12.6
24013,송파구,문정법조단지.건영아파트 [24013],28,5445.0,1504.0,71,13148.0,2484.0,8.4
24014,송파구,문정법조단지.건영아파트 [24014],32,5806.0,1471.0,82,13927.0,2472.0,7.9
24015,송파구,장지역.가든파이브 [24015],13,3838.0,1216.0,47,13452.0,6777.0,12.2
24016,송파구,장지역.가든파이브 [24016],18,4327.0,1223.0,56,12695.0,4403.0,7.5
24101,강동구,천호역.풍납시장 [24101],76,7774.0,2241.0,226,21859.0,4094.0,20.5
24102,강동구,풍납1치안센터입구 [24102],88,7387.0,1021.0,208,20025.0,1782.0,14.8
24103,강동구,파크데일아파트2단지앞 [24103],40,5298.0,3316.0,103,13481.0,5822.0,2.1
24104,강동구,파크데일아파트1단지앞 [24104],40,5132.0,3314.0,100,13284.0,5921.0,12.4
24105,강동구,풍납1동동아한가람아파트 [24105],23,4986.0,1872.0,59,11692.0,3752.0,53.9
24106,강동구,풍납동신성노바빌 [24106],27,5768.0,2533.0,73,14386.0,6175.0,35.0
24108,강동구,풍납토성 [24108],86,8815.0,2528.0,203,23593.0,7817.0,13.7
24109,강동구,영파여고.강동구청역 [24109],53,6236.0,667.0,200,19335.0,2031.0,26.7
24110,강동구,풍납동극동.쌍용아파트 [24110],31,4945.0,2699.0,84,12407.0,4931.0,16.6
24111,강동구,풍납중학교 [24111],18,3461.0,1804.0,41,8040.0,3814.0,163.7
24112,강동구,풍성중학교후문앞 [24112],16,3098.0,1313.0,40,8128.0,3855.0,242.4
24113,송파구,서울아산병원앞 [24113],4,1413.0,0.0,32,9103.0,5335.0,312.3
24116,강동구,풍납토성서성벽 [24116],16,5555.0,3945.0,46,12949.0,8438.0,42.1
24117,강동구,송파두산위브.송파소방서 [24117],77,9851.0,1794.0,173,22126.0,3788.0,28.2
24120,강동구,풍납동영어체험마을 [24120],18,4464.0,2168.0,68,15100.0,7866.0,173.9
24123,송파구,잠실파크리오아파트상가.올림픽회관 [24123],13,2084.0,1072.0,24,4884.0,2696.0,13.0
24125,송파구,잠실나루역 [24125],16,2319.0,1155.0,45,7108.0,2734.0,71.2
24126,송파구,잠실진주아파트 [24126],14,2131.0,1081.0,47,7536.0,2448.0,218.0
24127,송파구,몽촌토성역 [24127],26,3502.0,1850.0,64,8773.0,3143.0,14.6
24128,송파구,신천동진주아파트 [24128],37,4919.0,1052.0,92,12723.0,3373.0,27.7
24129,송파구,잠실나루역 [24129],18,2403.0,1090.0,48,7559.0,3205.0,45.3
24130,송파구,잠실중학교.장미종합상가 [24130],17,2874.0,975.0,59,10077.0,6701.0,216.3
24131,송파구,잠실중학교 [24131],20,3384.0,1278.0,60,10048.0,6632.0,181.5
24132,송파구,잠실역8번출구 [24132],35,5731.0,2961.0,63,11575.0,5397.0,22.8
24135,송파구,잠실역9번출구 [24135],18,3862.0,1823.0,87,13012.0,4969.0,20.3
24139,송파구,잠실5단지 [24139],11,2381.0,1513.0,16,5068.0,2342.0,12.2
24140,송파구,잠실리센츠아파트앞 [24140],12,2245.0,1320.0,16,4704.0,2266.0,16.0
24141,송파구,잠실새내역.잠실2동주민센터 [24141],8,2503.0,756.0,47,9456.0,1584.0,25.2
24142,송파구,잠실엘스아파트앞 [24142],38,6332.0,1152.0,90,14762.0,2875.0,13.4
24145,송파구,잠실트리지움아파트앞 [24145],12,2302.0,1358.0,24,5739.0,2335.0,26.1
24147,송파구,갤러리아팰리스 [24147],12,2781.0,1493.0,24,5809.0,2438.0,16.1
24148,송파구,잠실트리지움 [24148],12,2800.0,1492.0,31,6597.0,2413.0,20.7
24149,송파구,영동일고레이크팰리스앞 [24149],31,3637.0,884.0,82,12718.0,2228.0,20.8
24150,송파구,영동일고.트리지움동문앞 [24150],26,3253.0,947.0,76,11975.0,2249.0,24.7
24152,송파구,잠실트리지움 [24152],44,5408.0,710.0,109,16000.0,2880.0,14.9
24153,송파구,잠실119안전센터 [24153],38,5797.0,0.0,123,16266.0,1563.0,314.8
24155,광진구,아시아선수촌아파트 [24155],37,5516.0,2550.0,92,13503.0,4736.0,14.7
24156,송파구,아주중학교 [24156],30,3835.0,1248.0,61,9813.0,3918.0,15.5
24160,송파구,잠실우성4차현대아파트 [24160],62,7973.0,1516.0,166,22869.0,3347.0,11.6
24161,송파구,잠실우성4차현대아파트 [24161],60,7946.0,1596.0,163,23196.0,3660.0,5.7
24165,송파구,아주중학교 [24165],48,5275.0,1732.0,95,11851.0,3046.0,10.0
24167,송파구,삼전역 [24167],68,8851.0,1728.0,170,23274.0,3212.0,11.2
24168,송파구,송파구민회관구의회 [24168],64,8568.0,1213.0,185,23938.0,2033.0,12.7
24169,송파구,송파구민회관구의회 [24169],61,8509.0,1174.0,179,24072.0,1993.0,11.5
24176,송파구,삼전사회복지관 [24176],34,5117.0,160.0,83,15663.0,3630.0,289.2
24178,송파구,석촌고분역.올림픽병원 [24178],86,9941.0,1203.0,189,23563.0,2035.0,12.8
24179,송파구,석촌고분역.올림픽병원 [24179],82,9646.0,1203.0,194,23782.0,1996.0,5.9
24181,송파구,석촌역.잠실한솔아파트 [24181],86,10001.0,2452.0,211,25846.0,4020.0,7.2
24185,송파구,석촌동남현교회앞 [24185],42,5669.0,0.0,120,15579.0,940.0,413.1
24188,송파구,송파책박물관.헬리오시티 [24188],45,5550.0,0.0,117,14699.0,1054.0,413.7
24194,송파구,송파여성문화회관 [24194],74,9002.0,1532.0,201,24730.0,3939.0,11.7
24196,송파구,송파초등학교.송파동성당 [24196],60,7812.0,1214.0,158,21918.0,2469.0,14.2
24201,송파구,송파동한양1차아파트 [24201],38,5200.0,354.0,122,16008.0,1117.0,226.4
24203,송파구,송파역 [24203],51,6963.0,3631.0,111,15988.0,6156.0,11.6
24204,송파구,성지아파트 [24204],40,5535.0,917.0,123,16755.0,4547.0,20.7
24205,송파구,송파동삼익아파트 [24205],25,4174.0,1456.0,92,13205.0,2820.0,24.3
24206,송파구,삼익아파트미성아파트 [24206],23,3891.0,852.0,70,11515.0,2747.0,18.0
24207,송파구,송파2동한양삼성아파트 [24207],37,4837.0,394.0,120,15868.0,969.0,207.5
24210,송파구,방이중학교 [24210],51,7167.0,1023.0,134,19164.0,3656.0,21.7
24212,송파구,송파나루역.방이전통시장서문 [24212],53,7985.0,1371.0,164,21721.0,2328.0,18.9
24213,송파구,송파나루역.방이전통시장서문 [24213],51,7772.0,1311.0,163,21818.0,2295.0,19.6
24216,송파구,잠실진주아파트 [24216],44,5662.0,1031.0,96,13463.0,3521.0,30.3
24217,송파구,올림픽베어스타운아파트앞 [24217],28,4940.0,1266.0,85,12517.0,2616.0,29.5
24219,송파구,방이전통시장동문 [24219],57,7290.0,220.0,134,19168.0,1186.0,280.5
24221,송파구,올림픽공원남2문 [24221],30,4937.0,1355.0,89,13076.0,2159.0,27.8
24222,강동구,올림픽공원장미광장 [24222],45,6017.0,1715.0,92,13268.0,3499.0,32.7
24224,송파구,한양 삼익아파트 [24224],21,4039.0,1817.0,72,11190.0,2882.0,19.5
24228,송파구,신구블레스밸리 [24228],57,7509.0,732.0,121,17513.0,2359.0,253.1
24231,송파구,올림픽회관 [24231],14,1981.0,1032.0,24,4720.0,2714.0,21.9
24232,강동구,풍납동극동 [24232],33,5133.0,2844.0,95,13250.0,4808.0,23.6
24233,송파구,한성백제박물관 [24233],21,3825.0,1248.0,72,10652.0,2554.0,21.9
24234,강동구,서울체육중.고등학교 [24234],25,4189.0,2228.0,66,10131.0,4121.0,18.1
24235,강동구,둔촌오륜역.서문교회 [24235],8,2537.0,1924.0,25,6836.0,4217.0,20.1
24236,강동구,서하남IC입구 [24236],16,3375.0,2536.0,43,8702.0,4008.0,26.3
24239,강동구,올림픽공원장미광장 [24239],33,5264.0,2238.0,80,11826.0,3606.0,18.6
24240,송파구,올림픽공원남2문 [24240],25,3741.0,1356.0,79,11137.0,2139.0,20.8
24242,강동구,보성중고등학교 [24242],11,2655.0,2366.0,31,7283.0,4071.0,18.8
24243,강동구,보성중고등학교 [24243],10,2471.0,2170.0,28,6876.0,3915.0,20.7
24244,강동구,올림픽공원역 [24244],4,1313.0,593.0,10,3357.0,1046.0,33.9
24245,강동구,올림픽공원역 [24245],7,1808.0,613.0,11,3903.0,1041.0,33.4
24246,강동구,올림픽공원테니스장 [24246],16,2980.0,2147.0,57,9261.0,3526.0,32.3
24247,강동구,올림픽선수촌아파트 [24247],12,2651.0,1986.0,47,8819.0,3428.0,25.9
24248,송파구,방이역 [24248],48,6143.0,726.0,122,16007.0,3363.0,25.8
24249,송파구,오금역.오금동현대아파트 [24249],48,5787.0,1462.0,112,13747.0,3562.0,14.6
24250,송파구,오금공원앞 [24250],21,3553.0,1145.0,103,12365.0,1989.0,16.1
24251,송파구,오금동상아아파트 [24251],38,4915.0,1088.0,111,15678.0,3657.0,15.7
24252,송파구,보인고교.오금동삼성아파트 [24252],27,5715.0,2066.0,134,18468.0,4275.0,20.9
24253,강동구,송파사회복지관.성요셉성당 [24253],48,7915.0,1896.0,165,21273.0,4373.0,22.9
24256,강동구,송파참병원 [24256],82,7692.0,602.0,167,17052.0,2223.0,72.5
24259,강동구,신흥운수입구 [24259],62,6355.0,375.0,150,16007.0,2693.0,223.8
24263,강동구,오금공원사거리 [24263],66,6471.0,589.0,148,15540.0,2303.0,87.8
24264,송파구,오금동대림아파트 [24264],56,5922.0,464.0,130,16125.0,3839.0,189.2
24266,강동구,송파도서관 [24266],49,5453.0,593.0,155,17363.0,2543.0,17.0
24267,강동구,우창아파트 [24267],45,5127.0,1036.0,140,16304.0,2611.0,21.2
24268,강동구,오금동사거리 [24268],83,7930.0,601.0,168,18459.0,2463.0,13.2
24272,송파구,체육문화회관 [24272],29,4022.0,1397.0,97,12132.0,3432.0,8.7
24274,강동구,송파사회복지관 [24274],48,7793.0,1774.0,165,21840.0,4659.0,2.6
24275,송파구,거여아파트단지앞 [24275],23,3622.0,1245.0,89,11153.0,2732.0,13.4
24276,강동구,거여역5번출구 [24276],71,7562.0,1791.0,132,15384.0,3027.0,7.0
24279,강동구,종점 [24279],65,6694.0,621.0,179,18563.0,1202.0,5.8
24282,강동구,마천1동주민센터.송파롯데캐슬 [24282],50,5112.0,0.0,214,21114.0,2425.0,322.1
24293,강동구,마천동금호어울림1차아파트 [24293],86,7896.0,650.0,187,18434.0,1152.0,18.0
24295,강동구,마천시장마천동우방아파트앞 [24295],99,9252.0,0.0,200,20147.0,3064.0,317.9
24296,강동구,남천초교마천동우방아파트앞 [24296],91,8690.0,0.0,194,19866.0,3078.0,326.5
24297,강동구,청암노인요양원 [24297],62,6741.0,957.0,184,20690.0,4056.0,22.2
24298,강동구,청암노인요양원 [24298],73,7595.0,856.0,186,19353.0,3094.0,143.6
24299,강동구,마천동사거리 [24299],85,8505.0,1209.0,215,23417.0,3335.0,15.8
24300,강동구,마천동사거리 [24300],84,8644.0,1186.0,219,22992.0,2956.0,9.3
24305,송파구,복정역1번출구 [24305],14,5742.0,5742.0,45,17869.0,16217.0,14.4
24311,송파구,문정대우아파트 [24311],56,7073.0,0.0,137,17522.0,1016.0,310.0
24312,송파구,삼성래미안아파트후문 [24312],24,3920.0,558.0,83,13186.0,1997.0,101.7
24313,송파구,문정시영가락프라자아파트 [24313],21,4226.0,559.0,62,11500.0,2289.0,254.6
24314,송파구,문정시영.세양청마루아파트 [24314],29,5017.0,1018.0,71,12196.0,2508.0,185.4
24316,송파구,한림연예예술고교 [24316],38,5584.0,427.0,83,13476.0,2303.0,205.0
24323,송파구,문정동푸르지오아파트 [24323],63,6757.0,0.0,143,18202.0,2214.0,313.7
24325,송파구,문정동래미안아파트 [24325],30,4481.0,924.0,124,15934.0,1572.0,96.5
24326,송파구,문정래미안현대아파트앞 [24326],29,4287.0,953.0,135,16474.0,1593.0,113.8
24327,송파구,문정현대아파트 [24327],45,5564.0,980.0,143,16863.0,1622.0,11.6
24329,송파구,문정현대아파트 [24329],41,5596.0,824.0,130,16429.0,1508.0,14.6
24331,송파구,문정동제일은행 [24331],51,6653.0,945.0,135,17647.0,2662.0,167.7
24332,송파구,삼성래미안아파트후문 [24332],18,3413.0,537.0,85,13260.0,2105.0,123.2
24333,송파구,문정2동주민센터.청소년수련관 [24333],2,1096.0,676.0,15,4481.0,1716.0,24.5
24334,송파구,훼미리근린공원 [24334],7,1439.0,594.0,30,5580.0,2839.0,27.9
24335,송파구,문정로데오거리입구 [24335],33,4188.0,1916.0,95,12315.0,3958.0,25.7
24338,송파구,오금역2번출구 [24338],38,4564.0,1186.0,116,13684.0,2169.0,24.2
24339,송파구,오금역3번출구 [24339],32,4258.0,1146.0,113,13478.0,2081.0,18.8
24341,강동구,위례포레샤인18단지남문 [24341],4,2471.0,1210.0,32,7768.0,2167.0,12.4
24342,강동구,힐스테이트센트럴위례 [24342],6,2392.0,1211.0,32,7890.0,2226.0,6.3
24349,송파구,삼환아파트 [24349],35,5775.0,1682.0,117,16991.0,4246.0,7.8
24350,송파구,송파배드민턴체육관 [24350],31,5931.0,2052.0,105,15413.0,3529.0,96.8
24352,송파구,문정시영가락프라자아파트 [24352],16,3179.0,0.0,68,12012.0,2405.0,306.4
24353,송파구,가락2동프라자아파트 [24353],43,5742.0,0.0,84,13155.0,2345.0,366.3
24355,송파구,극동아파트 [24355],50,5864.0,570.0,118,15157.0,1521.0,136.8
24357,송파구,가락동극동아파트 [24357],38,4804.0,598.0,112,14475.0,1794.0,19.6
24358,송파구,가락동쌍용아파트앞 [24358],47,6104.0,615.0,130,16073.0,1370.0,14.8
24360,송파구,가동초등학교 [24360],50,5637.0,398.0,127,15891.0,2259.0,276.2
24361,송파구,가락2동주민센터 [24361],60,6729.0,599.0,143,17568.0,1732.0,75.0
24362,송파구,가락2동주민센터 [24362],63,6965.0,599.0,153,17990.0,1692.0,67.8
24364,송파구,문정로데오거리입구 [24364],33,4504.0,2053.0,110,13758.0,3894.0,13.6
24366,송파구,건너말공원입구 [24366],67,7769.0,750.0,166,18662.0,2280.0,171.0
24369,송파구,송파경찰서.오금역 [24369],57,6222.0,1262.0,110,14136.0,3530.0,15.6
24370,송파구,가락동쌍용아파트 [24370],30,4401.0,1119.0,96,13570.0,3026.0,18.0
24371,송파구,가락대림아파트 [24371],43,5486.0,802.0,122,16984.0,4286.0,18.8
24372,송파구,신가초등학교 [24372],50,6584.0,403.0,117,15872.0,1764.0,206.3
24376,송파구,포레나송파 [24376],3,1898.0,1475.0,16,5039.0,2527.0,4.9
24377,송파구,경찰병원.KT가락지사 [24377],60,7007.0,583.0,173,20293.0,1719.0,141.4
24378,송파구,경찰병원.KT가락지사 [24378],55,6894.0,581.0,177,20280.0,1252.0,159.9
24379,송파구,경찰병원.서울동부고용노동지청 [24379],64,6995.0,602.0,168,19881.0,2431.0,25.4
24380,송파구,가락시장역4번출구.제일오피스텔 [24380],43,5397.0,1782.0,118,14975.0,3450.0,24.6
24381,강동구,위례호반써밋 [24381],2,1475.0,1475.0,14,4748.0,2547.0,31.7
24383,강동구,북위례입구 [24383],18,4074.0,1663.0,66,10853.0,2758.0,11.7
24384,강동구,위례포레자이 [24384],17,3771.0,1624.0,60,10510.0,2698.0,15.4
24386,송파구,가락시장.가락몰 [24386],15,2472.0,1335.0,42,6909.0,3074.0,12.9
24387,송파구,가락시장남문 [24387],2,1032.0,693.0,13,4106.0,1442.0,18.2
24388,송파구,가락시장.헬리오시티 [24388],9,2693.0,1511.0,19,7585.0,4803.0,13.0
24389,송파구,가락시장.헬리오시티 [24389],8,2551.0,1772.0,12,5322.0,3426.0,14.2
24390,송파구,가락1동주민센터 [24390],4,2338.0,2338.0,29,7149.0,5984.0,10.8
24391,송파구,서울방이동고분군 [24391],52,6727.0,592.0,123,17116.0,1529.0,14.9
24392,송파구,문정동대우아파트 [24392],57,7010.0,120.0,138,17559.0,981.0,294.5
24394,강동구,풍납토성서성벽 [24394],24,7126.0,5884.0,46,13086.0,9553.0,14.7
24395,송파구,가락시장동문 [24395],21,3908.0,1929.0,88,13462.0,6257.0,11.0
24396,송파구,몽촌토성역.한성백제역 [24396],35,4745.0,2115.0,89,12017.0,3369.0,12.4
24397,강동구,풍납동강변현대아파트 [24397],18,4508.0,2472.0,42,10716.0,5578.0,55.8
24403,강동구,거여역7번출구 [24403],57,6596.0,1784.0,125,15261.0,4103.0,12.4
24404,강동구,거여역6번출구 [24404],52,5900.0,1746.0,119,14319.0,3407.0,8.0
24408,강동구,오륜사거리 [24408],61,5638.0,1759.0,142,15972.0,4201.0,12.0
24409,강동구,오륜사거리 [24409],69,6212.0,893.0,165,18014.0,3907.0,8.5
24431,강동구,갑을.미성아파트 [24431],20,4183.0,1619.0,45,10352.0,3852.0,66.3
24432,송파구,송파배드민턴체육관 [24432],34,5875.0,2029.0,100,14885.0,3489.0,83.9
24434,강동구,풍납중학교앞 [24434],20,3716.0,1867.0,45,8345.0,3904.0,146.7
24435,송파구,복정역3번출구 [24435],18,7682.0,7072.0,47,15585.0,12437.0,9.2
24442,송파구,장지역2번출구 [24442],18,4828.0,2389.0,40,14483.0,8689.0,14.7
24444,송파구,가락시장역5번출구 [24444],42,5231.0,1815.0,115,14232.0,3724.0,17.8
24445,강동구,올림픽대교남단교차로 [24445],17,3446.0,2019.0,56,9436.0,4693.0,46.9
24448,송파구,아이코리아 [24448],5,3036.0,1118.0,28,9257.0,3418.0,147.0
24452,송파구,송파파인타운8단지.9단지 [24452],20,4879.0,2565.0,40,15171.0,9690.0,69.0
24453,송파구,송파구립산모건강증진센터 [24453],19,5017.0,2803.0,39,15274.0,9869.0,51.1
24454,송파구,장지동주민센터앞 [24454],31,5204.0,791.0,61,12045.0,2857.0,31.7
24455,송파구,장지동주민센터.송파파인타운1단지 [24455],32,5369.0,1010.0,61,12083.0,2936.0,40.6
24457,송파구,건영아파트앞 [24457],36,5844.0,1140.0,75,13454.0,2221.0,143.6
24458,송파구,잠실새내역앞 [24458],28,5359.0,772.0,88,13838.0,1418.0,128.8
24459,송파구,가락래미안앞 [24459],17,3006.0,1103.0,106,12340.0,2194.0,11.2
24462,송파구,송파파인타운2단지.구립송파복지센터 [24462],29,4724.0,705.0,72,13124.0,2777.0,174.3
24463,송파구,송파파인타운3단지.한림예고 [24463],25,4399.0,724.0,72,13194.0,2757.0,200.9
24464,송파구,송파글마루도서관.버들어린이집 [24464],12,2495.0,0.0,50,10896.0,2195.0,322.0
24466,송파구,문현고등학교.송파파인타운5단지 [24466],16,3377.0,0.0,51,12368.0,3303.0,339.4
24467,송파구,문현고등학교 [24467],18,3319.0,0.0,54,11927.0,2769.0,311.9
24468,강동구,풍납현대아파트 [24468],52,6422.0,1353.0,126,15995.0,4193.0,23.4
24469,송파구,문정3차푸르지오아파트.송파파인타운1단지 [24469],28,5256.0,1389.0,54,11601.0,3133.0,9.0
24472,송파구,가든파이브 [24472],19,4560.0,2845.0,33,12098.0,7534.0,162.8
24475,송파구,장지역가든파이브 [24475],10,3486.0,1109.0,48,12549.0,5965.0,100.7
24476,송파구,장지역가든파이브 [24476],10,3524.0,1144.0,48,12643.0,6025.0,81.1
24478,송파구,가든파이브공구상가 [24478],18,5050.0,3629.0,32,10545.0,6549.0,132.0
24481,송파구,석촌호수서호사거리 [24481],45,6116.0,0.0,127,17756.0,1361.0,410.5
24482,송파구,석촌호수서호사거리 [24482],41,5594.0,0.0,137,18203.0,1805.0,420.9
24483,송파구,미켈란호수가아파트 [24483],50,6631.0,983.0,147,19589.0,3271.0,155.3
24484,송파구,미켈란호수가아파트 [24484],47,6666.0,1135.0,142,18952.0,3047.0,87.9
24486,송파구,호수임광아파트 [24486],49,6474.0,738.0,136,19908.0,3965.0,104.8
24489,송파구,문정중학교후문 [24489],36,5063.0,604.0,111,14734.0,1372.0,15.2
24490,송파구,문정동래미안아파트남문 [24490],30,4622.0,604.0,108,14671.0,1412.0,13.4
24491,강동구,파크데일아파트입구 [24491],74,7280.0,813.0,186,18007.0,1751.0,11.0
24496,송파구,송파푸르지오시티.한화오벨리스크 [24496],7,2536.0,595.0,41,12341.0,5795.0,14.3
24497,송파구,송파푸르지오시티.한화오벨리스크 [24497],7,2559.0,595.0,44,12633.0,6134.0,17.5
24499,송파구,복정역 [24499],24,7859.0,7273.0,49,15990.0,13156.0,23.4
24510,송파구,잠실4동주민센터.파크리오B상가 [24510],12,1851.0,1140.0,37,6372.0,2788.0,65.2
24610,송파구,✈️ 잠실더스타파크(장미아파트) [24610],17,2458.0,288.0,58,9244.0,5809.0,266.0
24611,송파구,✈️ 파크리오아파트 [24611],12,2173.0,1124.0,49,7648.0,2425.0,217.6
24662,송파구,✈️ 잠실새내역(신천역) [24662],34,5683.0,1039.0,78,13329.0,1922.0,24.6
24710,강남구,✈️ 종합운동장역 [24710],10,2695.0,1683.0,17,7025.0,4904.0,8.5
